h,impulse,response,mean,median,lower,upper,version,model
2,Main,productivity,-0.232368485712735,-0.229277584932735,-0.305444328826772,-0.162773731127085,replication,bayesian_fd
2,Main,TFP,0.0795485229894005,0.0819994301896813,0.0125689557050129,0.142808000112883,replication,bayesian_fd
3,Main,output,-0.645974418771516,-0.645030449819245,-0.734548572437144,-0.558982887319467,replication,bayesian_fd
3,Main,investment,-2.20183350525071,-2.19626093756018,-2.49420899934848,-1.91169753903938,replication,bayesian_fd
3,Main,consumption,-0.200277107193561,-0.199278296016437,-0.246860100679169,-0.152791266171361,replication,bayesian_fd
3,Main,hours_worked,-0.478296406136034,-0.477291821013804,-0.537294573301791,-0.419741475437813,replication,bayesian_fd
3,Main,unemployment,0.34783517534086,0.347527719640673,0.324429692803418,0.369414162623809,replication,bayesian_fd
3,Main,labor_share,0.110547548479009,0.106168993708653,0.0455241679717604,0.181107419612512,replication,bayesian_fd
3,Main,interest,-0.0958595503233654,-0.0965372911736216,-0.116902599797577,-0.0739875264582077,replication,bayesian_fd
3,Main,inflation,-0.0182898834546466,-0.0191423901477428,-0.0345438351379929,-0.00104417585547457,replication,bayesian_fd
3,Main,productivity,-0.130782641163171,-0.126459748997586,-0.205046412763606,-0.0572239151751011,replication,bayesian_fd
3,Main,TFP,0.0599774260817439,0.060581739361199,-0.0120530909229863,0.126100797111598,replication,bayesian_fd
4,Main,output,-0.609450636030587,-0.606617454493582,-0.715649198806586,-0.503621228591216,replication,bayesian_fd
4,Main,investment,-1.9541404585949,-1.94334557858854,-2.29528159023903,-1.60305379474399,replication,bayesian_fd
4,Main,consumption,-0.210484355583139,-0.20975645254191,-0.264858244881246,-0.155023485968301,replication,bayesian_fd
4,Main,hours_worked,-0.460998746826001,-0.459458854013564,-0.535816116570684,-0.388342067687628,replication,bayesian_fd
4,Main,unemployment,0.349365874402833,0.349503718239786,0.317661173105378,0.377916697269257,replication,bayesian_fd
4,Main,labor_share,0.0215121078959085,0.0179461800144519,-0.0411916030771687,0.0889316968029763,replication,bayesian_fd
4,Main,interest,-0.101756922289602,-0.101431720488105,-0.123266836444147,-0.0792109904342762,replication,bayesian_fd
4,Main,inflation,-0.0274295547129609,-0.0277956937267561,-0.0434407700455076,-0.0107935385207793,replication,bayesian_fd
4,Main,productivity,-0.051745167325251,-0.0501465305343365,-0.129466507365213,0.0283824659301897,replication,bayesian_fd
4,Main,TFP,0.0376314153962712,0.0358763440290068,-0.0352324920454947,0.110424671274008,replication,bayesian_fd
5,Main,output,-0.562882190987682,-0.559029370248881,-0.687226091021405,-0.440911012116623,replication,bayesian_fd
5,Main,investment,-1.68569871021027,-1.67126254047104,-2.07293732560682,-1.30063357141611,replication,bayesian_fd
5,Main,consumption,-0.210568095632307,-0.211184347617463,-0.273593561411959,-0.143968110995055,replication,bayesian_fd
5,Main,hours_worked,-0.430392500382828,-0.429324827276761,-0.517583767705243,-0.345367258330941,replication,bayesian_fd
5,Main,unemployment,0.338371360496577,0.337727616998922,0.29757947128023,0.375798840452519,replication,bayesian_fd
5,Main,labor_share,-0.0496376372431544,-0.0536015471794062,-0.11221024709239,0.0154193373859507,replication,bayesian_fd
5,Main,interest,-0.104123519172761,-0.103299464520822,-0.125466092207506,-0.0800514138550211,replication,bayesian_fd
5,Main,inflation,-0.0329910756528436,-0.0330848402150667,-0.0499814215295861,-0.016612971690554,replication,bayesian_fd
5,Main,productivity,0.0100789873242192,0.0116067666632921,-0.0749888892844321,0.0976713873766933,replication,bayesian_fd
5,Main,TFP,0.0141686003601198,0.0108816403217172,-0.064237694773807,0.0918472496759427,replication,bayesian_fd
6,Main,output,-0.510328696806865,-0.506065318996765,-0.645540022431869,-0.373992207630326,replication,bayesian_fd
6,Main,investment,-1.4117491748797,-1.38721109564651,-1.82377166515871,-1.0014512136086,replication,bayesian_fd
6,Main,consumption,-0.203090404051742,-0.203618465028999,-0.280420948227516,-0.125952826772362,replication,bayesian_fd
6,Main,hours_worked,-0.390276865468687,-0.388163170777839,-0.49156048693872,-0.292544979994874,replication,bayesian_fd
6,Main,unemployment,0.318265888696296,0.317602153392689,0.271607210236483,0.365075774813778,replication,bayesian_fd
6,Main,labor_share,-0.10513231483644,-0.105673898530396,-0.166130661094249,-0.0405652863458624,replication,bayesian_fd
6,Main,interest,-0.103503434449423,-0.102525914692974,-0.127182891984159,-0.0785625677856582,replication,bayesian_fd
6,Main,inflation,-0.0357983707752547,-0.0353747139064768,-0.052990462032709,-0.0192139668389324,replication,bayesian_fd
6,Main,productivity,0.0567014298275223,0.0586517661799417,-0.032438238918031,0.149515865476182,replication,bayesian_fd
6,Main,TFP,-0.00878506636377711,-0.0120968661163625,-0.0942288450810309,0.0769643553014569,replication,bayesian_fd
7,Main,output,-0.45482556320442,-0.450758832015217,-0.604413161492732,-0.30220284819096,replication,bayesian_fd
7,Main,investment,-1.14267634520333,-1.11421253382952,-1.58717517256024,-0.694864405842965,replication,bayesian_fd
7,Main,consumption,-0.190114783741295,-0.190669216282952,-0.276931358788556,-0.102935537458659,replication,bayesian_fd
7,Main,hours_worked,-0.343886239245881,-0.341720563966375,-0.45026504905804,-0.235098209259858,replication,bayesian_fd
7,Main,unemployment,0.291573021784619,0.290110397454535,0.239219528850459,0.344184719727517,replication,bayesian_fd
7,Main,labor_share,-0.146386811407219,-0.146519146901865,-0.203606650809991,-0.0818549249644145,replication,bayesian_fd
7,Main,interest,-0.100405880257442,-0.0983408669984614,-0.124281070797642,-0.07440309998902,replication,bayesian_fd
7,Main,inflation,-0.0366296892927989,-0.0363019998356583,-0.0545544368272967,-0.0196592556877069,replication,bayesian_fd
7,Main,productivity,0.0897440049202889,0.0902142799158511,-0.00717311886189859,0.187016150785254,replication,bayesian_fd
7,Main,TFP,-0.0303695009405865,-0.0343130266634893,-0.120153655100413,0.0612522849731513,replication,bayesian_fd
8,Main,output,-0.398776573777076,-0.395160156275508,-0.556109437638879,-0.236785738525139,replication,bayesian_fd
8,Main,investment,-0.886374681774574,-0.866402137919801,-1.3686756450596,-0.430236668359566,replication,bayesian_fd
8,Main,consumption,-0.173381609337347,-0.172974547812006,-0.270120918459232,-0.0764225474467328,replication,bayesian_fd
8,Main,hours_worked,-0.293967781080803,-0.291463254556538,-0.408905321965199,-0.17689262137549,replication,bayesian_fd
8,Main,unemployment,0.260416975663002,0.257988610730991,0.202924638140795,0.319947681383598,replication,bayesian_fd
8,Main,labor_share,-0.175044586377916,-0.176418150419687,-0.231284580000292,-0.114186748298522,replication,bayesian_fd
8,Main,interest,-0.0953387471351187,-0.0928226854138829,-0.121536873350341,-0.0685783036760007,replication,bayesian_fd
8,Main,inflation,-0.0360291177273599,-0.0358371085949159,-0.0543826058916112,-0.0186549890073095,replication,bayesian_fd
8,Main,productivity,0.110848282071183,0.10962974014802,0.00745096702621998,0.212646432976266,replication,bayesian_fd
8,Main,TFP,-0.0500335380238997,-0.0523468036356309,-0.146615862195165,0.0457937309994334,replication,bayesian_fd
9,Main,output,-0.344082216171211,-0.336683571510111,-0.516861337387641,-0.175452852960718,replication,bayesian_fd
9,Main,investment,-0.648721420268907,-0.629478129949887,-1.14033372584187,-0.186906175168302,replication,bayesian_fd
9,Main,consumption,-0.154353511919481,-0.154935075766126,-0.259569516300499,-0.046971821529611,replication,bayesian_fd
9,Main,hours_worked,-0.242836383649625,-0.24040420074792,-0.36348567504857,-0.119916404468967,replication,bayesian_fd
9,Main,unemployment,0.226612807325207,0.224529756687109,0.165873702025495,0.291665751920292,replication,bayesian_fd
9,Main,labor_share,-0.192728653686364,-0.193482824938414,-0.250503528527422,-0.13379988638574,replication,bayesian_fd
9,Main,interest,-0.088789248729681,-0.0853473901806548,-0.117178299017135,-0.0614268599127142,replication,bayesian_fd
9,Main,inflation,-0.034419029184684,-0.0337018580767742,-0.0526557345319001,-0.0164343053784196,replication,bayesian_fd
9,Main,productivity,0.121677523400107,0.119351114495987,0.0136528090690779,0.228106244485382,replication,bayesian_fd
9,Main,TFP,-0.06745913824791,-0.0676476020563197,-0.171136431689411,0.0355588077032995,replication,bayesian_fd
10,Main,output,-0.292208261735121,-0.285527201371814,-0.479152245605914,-0.116186051344592,replication,bayesian_fd
10,Main,investment,-0.433861677439906,-0.411105799093573,-0.939050298502895,0.0420316195050111,replication,bayesian_fd
10,Main,consumption,-0.134245775864025,-0.133539853012595,-0.245286053799456,-0.0179849889810784,replication,bayesian_fd
10,Main,hours_worked,-0.19239679757055,-0.190826598672697,-0.315948513210195,-0.0668992270786858,replication,bayesian_fd
10,Main,unemployment,0.191691538000342,0.189472298954136,0.129278223316898,0.258338699571961,replication,bayesian_fd
10,Main,labor_share,-0.201046201686079,-0.200563893907294,-0.261893054326954,-0.138789049204978,replication,bayesian_fd
10,Main,interest,-0.0812083413768238,-0.0776661748667995,-0.110177844232727,-0.0527542900119898,replication,bayesian_fd
10,Main,inflation,-0.0321254791332721,-0.0317250435137583,-0.0508632332272317,-0.013277622525869,replication,bayesian_fd
10,Main,productivity,0.123876918424896,0.120433104527524,0.0136705334510221,0.23703015996599,replication,bayesian_fd
10,Main,TFP,-0.0824941866105882,-0.0818408011926084,-0.195106318731356,0.0247924636004517,replication,bayesian_fd
11,Main,output,-0.244240057263366,-0.23909770874673,-0.430704419186283,-0.0652423546193407,replication,bayesian_fd
11,Main,investment,-0.244441484599749,-0.218505929515534,-0.750680929451255,0.234635314606738,replication,bayesian_fd
11,Main,consumption,-0.114049974669456,-0.113533908860665,-0.231542565177185,0.0105429167388231,replication,bayesian_fd
11,Main,hours_worked,-0.14417032770132,-0.14403394775833,-0.271217441630329,-0.0146842137043823,replication,bayesian_fd
11,Main,unemployment,0.156917776066205,0.155216316509548,0.0937633976492608,0.224233790815538,replication,bayesian_fd
11,Main,labor_share,-0.201553905724985,-0.198351703933216,-0.264767265909754,-0.140650152272938,replication,bayesian_fd
11,Main,interest,-0.0730002748634306,-0.0697927311095001,-0.103314099978983,-0.0446695679570968,replication,bayesian_fd
11,Main,inflation,-0.0294037643094357,-0.0289400790860396,-0.0482131449832438,-0.01030946414065,replication,bayesian_fd
11,Main,productivity,0.119032448170134,0.114801553923343,0.00246527294190862,0.238105297469785,replication,bayesian_fd
11,Main,TFP,-0.095108739284169,-0.0928140443264667,-0.213306074764908,0.0152214270812686,replication,bayesian_fd
12,Main,output,-0.200931702928213,-0.193687651628455,-0.387010459523962,-0.0171797363664883,replication,bayesian_fd
12,Main,investment,-0.0818281772473516,-0.0532559264753245,-0.594239773429808,0.402436400420542,replication,bayesian_fd
12,Main,consumption,-0.0945553938572188,-0.0923104402421681,-0.217472439371977,0.0370864580596714,replication,bayesian_fd
12,Main,hours_worked,-0.0993249765946317,-0.100440292848164,-0.226122108355947,0.033828176544231,replication,bayesian_fd
12,Main,unemployment,0.123307875891493,0.121978786500434,0.0583208132105499,0.192775971697827,replication,bayesian_fd
12,Main,labor_share,-0.195732507220275,-0.193354373981328,-0.260201786947047,-0.134132689837379,replication,bayesian_fd
12,Main,interest,-0.064516917096412,-0.0612074584120749,-0.0966469205305184,-0.0357254126773991,replication,bayesian_fd
12,Main,inflation,-0.0264538958167706,-0.025399636211076,-0.0458693330258657,-0.00763811962324125,replication,bayesian_fd
12,Main,productivity,0.108637662338446,0.105828742652037,-0.0150259185311134,0.232955156627651,replication,bayesian_fd
12,Main,TFP,-0.105362059928722,-0.103279214466173,-0.226100478940996,0.00956467631820332,replication,bayesian_fd
13,Main,output,-0.162752037849667,-0.156227296924775,-0.350524208526971,0.0297024279921848,replication,bayesian_fd
13,Main,investment,0.0536804930716292,0.0722438557164897,-0.456071687974627,0.526254232756229,replication,bayesian_fd
13,Main,consumption,-0.0763695352415873,-0.0757811482415694,-0.204386565437469,0.0621720411495751,replication,bayesian_fd
13,Main,hours_worked,-0.0587090027259741,-0.0589743190945889,-0.184314829928945,0.0726244311186045,replication,bayesian_fd
13,Main,unemployment,0.0916499983465227,0.0896822370737185,0.0246890563225231,0.160936135265181,replication,bayesian_fd
13,Main,labor_share,-0.18496376622835,-0.182187550196307,-0.250917624424122,-0.11916766773621,replication,bayesian_fd
13,Main,interest,-0.0560556019824157,-0.0521448553074609,-0.0872556366406896,-0.0266340483243372,replication,bayesian_fd
13,Main,inflation,-0.0234317753624673,-0.0221895214942352,-0.0437745067892339,-0.00480040445823941,replication,bayesian_fd
13,Main,productivity,0.0940686041619233,0.0914695740339686,-0.0342427659046327,0.22205078295019,replication,bayesian_fd
13,Main,TFP,-0.113377504407734,-0.111060251312654,-0.23651225728504,0.00379500433208144,replication,bayesian_fd
14,Main,output,-0.129928035788443,-0.123545730804267,-0.322052409382663,0.0634420893265389,replication,bayesian_fd
14,Main,investment,0.162659370294289,0.184950770024297,-0.333492162145735,0.627531621184693,replication,bayesian_fd
14,Main,consumption,-0.0599382357006934,-0.0614107271858675,-0.192514059737989,0.084990432177101,replication,bayesian_fd
14,Main,hours_worked,-0.022886672725724,-0.0225027629349838,-0.148852616160382,0.109858576501218,replication,bayesian_fd
14,Main,unemployment,0.0625258617891334,0.0610864802854593,-0.00522073887701386,0.128718805403086,replication,bayesian_fd
14,Main,labor_share,-0.170512584972992,-0.166950571228168,-0.238216519701813,-0.104152760348908,replication,bayesian_fd
14,Main,interest,-0.0478595857649499,-0.0435104973660876,-0.0784122226278294,-0.0184029076061748,replication,bayesian_fd
14,Main,inflation,-0.020457270665132,-0.0191724714838983,-0.0400721146941653,-0.00146613397178747,replication,bayesian_fd
14,Main,productivity,0.0765664636938443,0.0758227808018039,-0.0541358285953985,0.207242567538113,replication,bayesian_fd
14,Main,TFP,-0.119322860615239,-0.116740446542794,-0.245895456690432,-0.000123692042958075,replication,bayesian_fd
15,Main,output,-0.102485622126142,-0.0944921997075344,-0.294638330198908,0.0921502077022836,replication,bayesian_fd
15,Main,investment,0.246372973038384,0.253792745078517,-0.250509275903377,0.720711262233509,replication,bayesian_fd
15,Main,consumption,-0.0455654782278395,-0.0452769588507859,-0.183598285087475,0.104628694006354,replication,bayesian_fd
15,Main,hours_worked,0.00782492075073735,0.00731086263161176,-0.116389332009768,0.139334235261738,replication,bayesian_fd
15,Main,unemployment,0.0363336447473637,0.0355358292279293,-0.0293710790945993,0.102740908169685,replication,bayesian_fd
15,Main,labor_share,-0.153514345878457,-0.149506191501008,-0.222325739886142,-0.0838016996643569,replication,bayesian_fd
15,Main,interest,-0.0401203798663062,-0.0357629520379002,-0.0709282028025176,-0.0103980305679991,replication,bayesian_fd
15,Main,inflation,-0.0176203869498618,-0.0164000658376464,-0.03746239681377,0.00146286220700373,replication,bayesian_fd
15,Main,productivity,0.0572271189918918,0.056089554050941,-0.0784362517305261,0.19089011895827,replication,bayesian_fd
15,Main,TFP,-0.123394753040844,-0.12201534427977,-0.252860784232974,-0.00358535635129687,replication,bayesian_fd
16,Main,output,-0.0802877274632927,-0.0724443068476527,-0.268265131223301,0.11542186275517,replication,bayesian_fd
16,Main,investment,0.306608332496986,0.313072550810908,-0.173679597027857,0.775395897807493,replication,bayesian_fd
16,Main,consumption,-0.0334327726238305,-0.0361762012569912,-0.177651195955113,0.120044802203319,replication,bayesian_fd
16,Main,hours_worked,0.0333190526939899,0.0333295376247373,-0.0900115443076251,0.163257191712988,replication,bayesian_fd
16,Main,unemployment,0.0133114174197074,0.0127306308746066,-0.0517559175731048,0.0793196968457215,replication,bayesian_fd
16,Main,labor_share,-0.134967426306671,-0.131706916432513,-0.205984459360769,-0.0649559623736106,replication,bayesian_fd
16,Main,interest,-0.0329813976676491,-0.0294418815427145,-0.0636863309027061,-0.004626483697461,replication,bayesian_fd
16,Main,inflation,-0.0149861861951031,-0.0141876136447307,-0.0338433569982174,0.00441601552817663,replication,bayesian_fd
16,Main,productivity,0.0369966541356007,0.0371693754938676,-0.0994650210618166,0.170520500663151,replication,bayesian_fd
16,Main,TFP,-0.125806185014459,-0.121232775466863,-0.256183218878014,-0.00909710672983986,replication,bayesian_fd
17,Main,output,-0.0630693324983377,-0.0552814112708099,-0.254424474552979,0.136649237594998,replication,bayesian_fd
17,Main,investment,0.345524856126135,0.341695468321092,-0.118714510372137,0.802962177920376,replication,bayesian_fd
17,Main,consumption,-0.0236178886157099,-0.0245217360923762,-0.174675822309813,0.133734895550473,replication,bayesian_fd
17,Main,hours_worked,0.0536635051907996,0.051024673906121,-0.0693507189305487,0.184874852604774,replication,bayesian_fd
17,Main,unemployment,-0.00643950475194819,-0.00641332239063461,-0.0712785843111794,0.0599709686269469,replication,bayesian_fd
17,Main,labor_share,-0.115730460086258,-0.113577723788205,-0.184679748201905,-0.0451418093013002,replication,bayesian_fd
17,Main,interest,-0.0265424707758424,-0.0232774779222153,-0.057661545393794,0.00236083862974534,replication,bayesian_fd
17,Main,inflation,-0.0125988688769004,-0.011945820684543,-0.0315066718362232,0.00665467368175855,replication,bayesian_fd
17,Main,productivity,0.0166719128382555,0.0167532250729104,-0.121928206740417,0.148289827936315,replication,bayesian_fd
17,Main,TFP,-0.126776598883276,-0.122401294117574,-0.258518420033451,-0.00694791455746623,replication,bayesian_fd
18,Main,output,-0.0504692796546083,-0.0454816908468854,-0.243058890175238,0.149317784424928,replication,bayesian_fd
18,Main,investment,0.365521968179464,0.36331449195646,-0.0985457369343259,0.807683951084797,replication,bayesian_fd
18,Main,consumption,-0.0161127002107145,-0.0177523404022088,-0.171163407540967,0.143253332744327,replication,bayesian_fd
18,Main,hours_worked,0.0690664295279103,0.0664851056981,-0.0567126215898034,0.202640515007539,replication,bayesian_fd
18,Main,unemployment,-0.0229318307929885,-0.0234286265164405,-0.0854550568331761,0.0416092339202127,replication,bayesian_fd
18,Main,labor_share,-0.0965237598208226,-0.0944015268192691,-0.16466372736188,-0.0255846513971263,replication,bayesian_fd
18,Main,interest,-0.0208648824932858,-0.017405114131512,-0.0512138803171723,0.00795960639100865,replication,bayesian_fd
18,Main,inflation,-0.010485267011254,-0.00995523802517076,-0.029438853032972,0.00832659091891892,replication,bayesian_fd
18,Main,productivity,-0.00309483413913279,-0.00228897119568563,-0.14522796339108,0.13098769409476,replication,bayesian_fd
18,Main,TFP,-0.126524017548244,-0.120465519574597,-0.259620840825916,-0.00624171958604488,replication,bayesian_fd
19,Main,output,-0.0420586877138818,-0.0380815969678965,-0.234635684354792,0.156177048653531,replication,bayesian_fd
19,Main,investment,0.36912476607376,0.360984410074112,-0.083735673691164,0.808076546350972,replication,bayesian_fd
19,Main,consumption,-0.0108399149780606,-0.012902029224668,-0.164581056660918,0.154372715355683,replication,bayesian_fd
19,Main,hours_worked,0.079844541306465,0.0757476892305787,-0.0465507660917111,0.212009429075912,replication,bayesian_fd
19,Main,unemployment,-0.0362706486535816,-0.0360195707697445,-0.0978438635988954,0.0271499255471578,replication,bayesian_fd
19,Main,labor_share,-0.0779342250604885,-0.0768038666530057,-0.146980061635206,-0.00733845275528153,replication,bayesian_fd
19,Main,interest,-0.0159766386241712,-0.0128672159970676,-0.045116387146609,0.0122619204556168,replication,bayesian_fd
19,Main,inflation,-0.00865789725778674,-0.00838525266304711,-0.0269815256145845,0.00976995763566588,replication,bayesian_fd
19,Main,productivity,-0.0217879842284135,-0.0198431560993358,-0.164302434329513,0.111599321799876,replication,bayesian_fd
19,Main,TFP,-0.125258943581392,-0.11673179366451,-0.258155567136463,-0.00385668588534937,replication,bayesian_fd
20,Main,output,-0.0373658845936,-0.0375622092536552,-0.2326050531548,0.161015782601315,replication,bayesian_fd
20,Main,investment,0.358887460712023,0.352662136649037,-0.088624260129401,0.786157314244329,replication,bayesian_fd
20,Main,consumption,-0.0076684989608836,-0.00906452100556834,-0.164065974151573,0.155345781976329,replication,bayesian_fd
20,Main,hours_worked,0.0863940969965427,0.0805084481346941,-0.0390617816666975,0.213377893945622,replication,bayesian_fd
20,Main,unemployment,-0.0466332326590112,-0.0473781001216807,-0.108597347895634,0.0156176382396536,replication,bayesian_fd
20,Main,labor_share,-0.0604230389593372,-0.0577082442768,-0.128048436086432,0.00886864210039223,replication,bayesian_fd
20,Main,interest,-0.0118777551224549,-0.00897225224631091,-0.0405435795438762,0.0158615898951757,replication,bayesian_fd
20,Main,inflation,-0.00711766156550509,-0.00687850292066707,-0.0251492105872089,0.0106323896694785,replication,bayesian_fd
20,Main,productivity,-0.0390182724524998,-0.0355351520531094,-0.181101192864794,0.0969476689727951,replication,bayesian_fd
20,Main,TFP,-0.123179760767467,-0.112142827949657,-0.257572943010731,-0.001397507604003,replication,bayesian_fd
21,Main,output,-0.0358978561472637,-0.0371296035094016,-0.233601543435343,0.162344999157165,replication,bayesian_fd
21,Main,investment,0.337313961833507,0.314826326417368,-0.097173780758498,0.772185284092162,replication,bayesian_fd
21,Main,consumption,-0.00642765536617775,-0.00710557213870606,-0.16677900456573,0.1600540017869,replication,bayesian_fd
21,Main,hours_worked,0.0891649492579491,0.0837225027543797,-0.0353400019712084,0.211196564744782,replication,bayesian_fd
21,Main,unemployment,-0.0542505781543479,-0.0545605684184182,-0.11409611891829,0.00672978044251595,replication,bayesian_fd
21,Main,labor_share,-0.0443354737652122,-0.0412303487251932,-0.110008951514862,0.0254470548812911,replication,bayesian_fd
21,Main,interest,-0.008545391735464,-0.00627686528526253,-0.036830848834514,0.0194025215790235,replication,bayesian_fd
21,Main,inflation,-0.00585624621352026,-0.00547100363488498,-0.023016600869063,0.011052621472481,replication,bayesian_fd
21,Main,productivity,-0.0545107489639774,-0.051376320243684,-0.198031678019498,0.0811943645042771,replication,bayesian_fd
21,Main,TFP,-0.120469425300612,-0.108847751306659,-0.255464638456451,0.00157034785665275,replication,bayesian_fd
22,Main,output,-0.0371582869502242,-0.0393716735888876,-0.233118877890909,0.158297980530197,replication,bayesian_fd
22,Main,investment,0.306794636303215,0.277761969509939,-0.123335802093212,0.727345312575387,replication,bayesian_fd
22,Main,consumption,-0.00691926579584637,-0.00922164222763888,-0.170199953290459,0.160274005759805,replication,bayesian_fd
22,Main,hours_worked,0.0886378426918868,0.0820774187095481,-0.0356334474102013,0.208475885497919,replication,bayesian_fd
22,Main,unemployment,-0.0593908480620972,-0.0582277587993236,-0.116961336034185,-0.0014177320593811,replication,bayesian_fd
22,Main,labor_share,-0.0299121706505198,-0.0281461300098471,-0.0937843294312841,0.0371581833354368,replication,bayesian_fd
22,Main,interest,-0.00593870293529554,-0.00394553233601168,-0.0341527133237127,0.0221016555374804,replication,bayesian_fd
22,Main,inflation,-0.00485824916364981,-0.0044169994427899,-0.0215826244829667,0.0116062727118881,replication,bayesian_fd
22,Main,productivity,-0.0680917136038745,-0.0633542231859998,-0.213393939281722,0.0699551492844693,replication,bayesian_fd
22,Main,TFP,-0.117293260910594,-0.105708590025073,-0.251543538302062,0.00351936638220422,replication,bayesian_fd
23,Main,output,-0.0406623375099534,-0.0437005097143884,-0.234541238118925,0.151098508610065,replication,bayesian_fd
23,Main,investment,0.269558010698975,0.240446365683906,-0.150991580170488,0.683193979465369,replication,bayesian_fd
23,Main,consumption,-0.00892875187776853,-0.0103544557439911,-0.175367491619606,0.159283438399622,replication,bayesian_fd
23,Main,hours_worked,0.0853049938566677,0.0760103974344009,-0.0366702928249339,0.20525933422786,replication,bayesian_fd
23,Main,unemployment,-0.0623448345472279,-0.060573619459741,-0.120020758933372,-0.00615341504895957,replication,bayesian_fd
23,Main,labor_share,-0.0173013214607628,-0.0147595343418883,-0.0806494313571164,0.0489505622561162,replication,bayesian_fd
23,Main,interest,-0.00400331335604175,-0.00259675912926945,-0.0315905773655261,0.0233050060444406,replication,bayesian_fd
23,Main,inflation,-0.00410305439728256,-0.00373573690132594,-0.020563096840243,0.0112997198988958,replication,bayesian_fd
23,Main,productivity,-0.0796751678641282,-0.0745743558125053,-0.221095535407281,0.0560930190947155,replication,bayesian_fd
23,Main,TFP,-0.113797690735593,-0.102961540390023,-0.247112859810658,0.00900491749402386,replication,bayesian_fd
24,Main,output,-0.0459483586884399,-0.0489628611226096,-0.239174169735947,0.142575501547976,replication,bayesian_fd
24,Main,investment,0.227636007212705,0.19007875046283,-0.179301221370818,0.631892853293467,replication,bayesian_fd
24,Main,consumption,-0.0122343598889105,-0.0170856356745822,-0.180052875877328,0.159499637721073,replication,bayesian_fd
24,Main,hours_worked,0.0796539004170212,0.0707282914559822,-0.0377844244690563,0.202337790003546,replication,bayesian_fd
24,Main,unemployment,-0.0634134673742215,-0.0620411693857064,-0.118826989091742,-0.0073371419993819,replication,bayesian_fd
24,Main,labor_share,-0.00657125157208498,-0.00491843519664223,-0.0679186357781538,0.0592534722267435,replication,bayesian_fd
24,Main,interest,-0.00267535551468216,-0.00134151040146626,-0.0300817117370794,0.0246889669519107,replication,bayesian_fd
24,Main,inflation,-0.003566466620975,-0.00336055885442147,-0.0200589079285041,0.0111730781646401,replication,bayesian_fd
24,Main,productivity,-0.0892492560899881,-0.0833013510765987,-0.232446921506339,0.046157008188499,replication,bayesian_fd
24,Main,TFP,-0.110109752934718,-0.0991163506709358,-0.243042385043006,0.0145199323914159,replication,bayesian_fd
25,Main,output,-0.0525867874369187,-0.0546442309128457,-0.244074666320207,0.132688718496396,replication,bayesian_fd
25,Main,investment,0.182841188150338,0.148423656316449,-0.211992788737075,0.573875472494868,replication,bayesian_fd
25,Main,consumption,-0.0166149097199235,-0.0200335880704152,-0.189373119841763,0.156745093153062,replication,bayesian_fd
25,Main,hours_worked,0.0721542441620518,0.0640708859533211,-0.0421134740879452,0.192259528840981,replication,bayesian_fd
25,Main,unemployment,-0.0628973397877022,-0.0610881356416255,-0.115815697925927,-0.00846057995287505,replication,bayesian_fd
25,Main,labor_share,0.00227702126035138,0.00350380129807603,-0.0597243921320644,0.068379396925667,replication,bayesian_fd
