identification,date,response,hd,total
hr_macro,1963-01-01,hours_worked,0.0347750099379175,-1.35607296926968
hr_macro,1963-01-01,unemployment,-0.0765479112080365,0.623900121440005
hr_macro,1963-01-01,labor_share,0.0098439237115298,1.83517976787868
hr_macro,1963-01-01,interest,0.0577383554647513,0.116815742786398
hr_macro,1963-01-01,inflation,0.0112415044921601,0.24295703822172
hr_macro,1963-01-01,productivity,-0.170646987207771,-0.979004626768794
hr_macro,1963-01-01,TFP,0.0265810578182889,-0.488760788554925
hr_fin,1963-01-01,output,-0.383858994822005,-2.18320120828535
hr_fin,1963-01-01,investment,-0.590245113706203,-3.99024819951184
hr_fin,1963-01-01,consumption,-0.524512511436748,-1.16052861245595
hr_fin,1963-01-01,hours_worked,-0.352015070234785,-1.35607296926968
hr_fin,1963-01-01,unemployment,0.17807963729902,0.623900121440005
hr_fin,1963-01-01,labor_share,0.139948954058599,1.83517976787868
hr_fin,1963-01-01,interest,0.269573980222339,0.116815742786398
hr_fin,1963-01-01,inflation,0.0645494033037662,0.24295703822172
hr_fin,1963-01-01,productivity,-0.128095653374016,-0.979004626768795
hr_fin,1963-01-01,TFP,-0.326010133056931,-0.488760788554925
hr_macro,1963-04-01,output,-0.215954926161373,-2.63937281354003
hr_macro,1963-04-01,investment,-0.685828435809663,-4.55068004480387
hr_macro,1963-04-01,consumption,-0.173596752185814,-1.45639467732554
hr_macro,1963-04-01,hours_worked,-0.170590362685949,-1.3864518084075
hr_macro,1963-04-01,unemployment,0.0899732039885334,0.68877469041027
hr_macro,1963-04-01,labor_share,0.00417152670487512,1.90598534326315
hr_macro,1963-04-01,interest,0.0151911843937763,0.0932391462095905
hr_macro,1963-04-01,inflation,-0.0179385434123272,-0.0578594028615258
hr_macro,1963-04-01,productivity,-0.0816812924656398,-1.23136037573516
hr_macro,1963-04-01,TFP,-0.00424286206070211,-1.09358668255189
hr_fin,1963-04-01,output,-0.621292596481359,-2.63937281354003
hr_fin,1963-04-01,investment,-1.22334227810683,-4.55068004480388
hr_fin,1963-04-01,consumption,-0.700351193683442,-1.45639467732554
hr_fin,1963-04-01,hours_worked,-0.522373798576007,-1.3864518084075
hr_fin,1963-04-01,unemployment,0.254793260720961,0.68877469041027
hr_fin,1963-04-01,labor_share,0.257698306973482,1.90598534326315
hr_fin,1963-04-01,interest,0.316256178287644,0.0932391462095911
hr_fin,1963-04-01,inflation,0.0736150059663552,-0.0578594028615256
hr_fin,1963-04-01,productivity,-0.237247264074932,-1.23136037573517
hr_fin,1963-04-01,TFP,-0.440108807135733,-1.09358668255189
hr_macro,1963-07-01,output,0.00670640144786796,-2.01227875758325
hr_macro,1963-07-01,investment,-0.59851924257163,-4.83244290983616
hr_macro,1963-07-01,consumption,0.188625577691801,-1.07571212529215
hr_macro,1963-07-01,hours_worked,0.0577504484661861,-1.61720336369255
hr_macro,1963-07-01,unemployment,-0.134679651713925,0.63445186306007
hr_macro,1963-07-01,labor_share,-0.219651379986371,0.664746983881779
hr_macro,1963-07-01,interest,0.0727739888256596,0.149507952606877
hr_macro,1963-07-01,inflation,0.0155024760298699,-0.135572500703237
hr_macro,1963-07-01,productivity,-0.112391787212029,0.275952948720001
hr_macro,1963-07-01,TFP,0.019291725654709,-0.33042022664361
hr_fin,1963-07-01,output,-0.920407553383586,-2.01227875758325
hr_fin,1963-07-01,investment,-1.93507993198811,-4.83244290983617
hr_fin,1963-07-01,consumption,-0.988923864054451,-1.07571212529215
hr_fin,1963-07-01,hours_worked,-0.776324964127608,-1.61720336369255
hr_fin,1963-07-01,unemployment,0.378304827572383,0.63445186306007
hr_fin,1963-07-01,labor_share,0.357049800170962,0.66474698388178
hr_fin,1963-07-01,interest,0.427591004457708,0.149507952606877
hr_fin,1963-07-01,inflation,0.0960145106026889,-0.135572500703237
hr_fin,1963-07-01,productivity,-0.328787545271251,0.27595294872
hr_fin,1963-07-01,TFP,-0.595645353365739,-0.330420226643611
hr_macro,1963-10-01,output,-0.355625253992005,-2.92031858981419
hr_macro,1963-10-01,investment,-0.995481191277458,-5.86203122053295
hr_macro,1963-10-01,consumption,-0.28887175546817,-2.05327076827284
hr_macro,1963-10-01,hours_worked,-0.260344219265605,-2.0657048373206
hr_macro,1963-10-01,unemployment,0.159838241823706,0.896850183655453
hr_macro,1963-10-01,labor_share,0.158826856395015,1.34302829776318
hr_macro,1963-10-01,interest,0.00249878306974781,0.127660226140643
hr_macro,1963-10-01,inflation,-0.0285800424454425,0.475783134088959
hr_macro,1963-10-01,productivity,-0.114549794618998,-0.661038155950377
hr_macro,1963-10-01,TFP,-0.0076712879493217,-1.01398436904681
hr_fin,1963-10-01,output,-1.11571391290544,-2.9203185898142
hr_fin,1963-10-01,investment,-2.3849253058221,-5.86203122053295
hr_fin,1963-10-01,consumption,-1.18170607829184,-2.05327076827285
hr_fin,1963-10-01,hours_worked,-0.965066441310837,-2.0657048373206
hr_fin,1963-10-01,unemployment,0.47117523879564,0.896850183655453
hr_fin,1963-10-01,labor_share,0.325435727838644,1.34302829776318
hr_fin,1963-10-01,interest,0.459184055176443,0.127660226140644
hr_fin,1963-10-01,inflation,0.119413438022651,0.475783134088959
hr_fin,1963-10-01,productivity,-0.402138348678737,-0.661038155950378
hr_fin,1963-10-01,TFP,-0.645515439907438,-1.01398436904681
hr_macro,1964-01-01,output,-0.0226691117828873,-2.28006446533603
hr_macro,1964-01-01,investment,-0.712962423323038,-4.86629220593896
hr_macro,1964-01-01,consumption,0.180086125521847,-1.32908588178557
hr_macro,1964-01-01,hours_worked,0.0168289866087743,-0.739484740530641
hr_macro,1964-01-01,unemployment,-0.126584257356484,0.9585397117376
hr_macro,1964-01-01,labor_share,-0.326954680152225,0.129932196413547
hr_macro,1964-01-01,interest,0.074326980689924,0.0690437079621029
hr_macro,1964-01-01,inflation,0.0222647478208828,-0.0784530645794946
hr_macro,1964-01-01,productivity,-0.0929045357796636,-0.831298516345682
hr_macro,1964-01-01,TFP,-0.00263962516005691,-0.192155211019921
hr_fin,1964-01-01,output,-0.925154107800378,-2.28006446533603
hr_fin,1964-01-01,investment,-2.19977513617451,-4.86629220593896
hr_fin,1964-01-01,consumption,-0.856095680374464,-1.32908588178557
hr_fin,1964-01-01,hours_worked,-0.828915280895719,-0.739484740530642
hr_fin,1964-01-01,unemployment,0.39882668937083,0.958539711737601
hr_fin,1964-01-01,labor_share,0.0189206336609646,0.129932196413548
hr_fin,1964-01-01,interest,0.147439997475171,0.0690437079621029
hr_fin,1964-01-01,inflation,0.0996940649751724,-0.0784530645794942
hr_fin,1964-01-01,productivity,-0.399577932428542,-0.831298516345683
hr_fin,1964-01-01,TFP,-0.291945655124691,-0.192155211019921
hr_macro,1964-04-01,output,-0.619778520596905,-2.61214715978681
hr_macro,1964-04-01,investment,-1.3183826968368,-6.34634423930987
hr_macro,1964-04-01,consumption,-0.616278478532077,-0.830052272346064
hr_macro,1964-04-01,hours_worked,-0.522904727557355,-0.52391516744845
hr_macro,1964-04-01,unemployment,0.390852487786937,0.813457439259812
hr_macro,1964-04-01,labor_share,0.356793451805264,0.322138775213895
hr_macro,1964-04-01,interest,-0.0632620656224391,0.00709701920547141
hr_macro,1964-04-01,inflation,-0.0664124279634451,-0.239414011513381
hr_macro,1964-04-01,productivity,-0.0692953852849282,-1.02801404799807
hr_macro,1964-04-01,TFP,-0.0477558455496964,-1.49662165958069
hr_fin,1964-04-01,output,-1.22381433632454,-2.61214715978682
hr_fin,1964-04-01,investment,-3.37650710821901,-6.34634423930987
hr_fin,1964-04-01,consumption,-0.846417184433159,-0.830052272346066
hr_fin,1964-04-01,hours_worked,-0.943755140921153,-0.523915167448452
hr_fin,1964-04-01,unemployment,0.437537251089144,0.813457439259813
hr_fin,1964-04-01,labor_share,0.233095432216233,0.322138775213896
hr_fin,1964-04-01,interest,0.0592856224933104,0.00709701920547176
hr_fin,1964-04-01,inflation,0.0344570336263771,-0.23941401151338
hr_fin,1964-04-01,productivity,-0.506969261999756,-1.02801404799807
hr_fin,1964-04-01,TFP,-0.346827435930082,-1.49662165958069
hr_macro,1964-07-01,output,-0.400797094355882,-2.47410072713762
hr_macro,1964-07-01,investment,-0.803390927733456,-6.4413628879484
hr_macro,1964-07-01,consumption,-0.422677734161496,-0.489690516836955
hr_macro,1964-07-01,hours_worked,-0.480101404138884,-0.90721494511825
hr_macro,1964-07-01,unemployment,0.349748887595488,0.756250010272806
hr_macro,1964-07-01,labor_share,-0.0554837895581685,-0.00608373088301228
hr_macro,1964-07-01,interest,-0.0830797737786448,-0.0748465694419703
hr_macro,1964-07-01,inflation,-0.0509673633096538,-0.151042679084711
hr_macro,1964-07-01,productivity,0.152569275722122,-0.694738473697191
hr_macro,1964-07-01,TFP,-0.0886134643524518,-1.15809642429463
hr_fin,1964-07-01,output,-1.06988795281597,-2.47410072713762
hr_fin,1964-07-01,investment,-3.04096114230263,-6.4413628879484
hr_fin,1964-07-01,consumption,-0.712053963115518,-0.489690516836957
hr_fin,1964-07-01,hours_worked,-0.879360137308045,-0.907214945118252
hr_fin,1964-07-01,unemployment,0.422552925650452,0.756250010272806
hr_fin,1964-07-01,labor_share,-0.0556939239281089,-0.00608373088301143
hr_fin,1964-07-01,interest,-0.0540727433146558,-0.0748465694419698
hr_fin,1964-07-01,inflation,0.0177638932088649,-0.151042679084711
hr_fin,1964-07-01,productivity,-0.358927441752652,-0.694738473697191
hr_fin,1964-07-01,TFP,-0.127812205544305,-1.15809642429463
hr_macro,1964-10-01,output,-0.28711843064176,-3.51486390781822
hr_macro,1964-10-01,investment,-0.523728004242464,-8.78320399579245
hr_macro,1964-10-01,consumption,-0.269923632154816,-0.979810442719795
hr_macro,1964-10-01,hours_worked,-0.319760675812536,-1.08953517075991
hr_macro,1964-10-01,unemployment,0.247259324844342,0.880078752657303
hr_macro,1964-10-01,labor_share,0.0668752856324876,1.20350117528523
hr_macro,1964-10-01,interest,-0.082893927798161,-0.122116514415109
hr_macro,1964-10-01,inflation,-0.0406268082793256,-0.168277204931716
hr_macro,1964-10-01,productivity,0.12539264357126,-2.31713934301407
hr_macro,1964-10-01,TFP,-0.0738729978137392,-1.93147426729287
hr_fin,1964-10-01,output,-1.12350770730676,-3.51486390781822
hr_fin,1964-10-01,investment,-3.15767671360258,-8.78320399579245
hr_fin,1964-10-01,consumption,-0.700719082737058,-0.979810442719796
hr_fin,1964-10-01,hours_worked,-0.858210342554303,-1.08953517075991
hr_fin,1964-10-01,unemployment,0.41288209721047,0.880078752657304
hr_fin,1964-10-01,labor_share,-0.0512597871848888,1.20350117528523
hr_fin,1964-10-01,interest,-0.077162415144162,-0.122116514415108
hr_fin,1964-10-01,inflation,-0.0204912157425224,-0.168277204931715
hr_fin,1964-10-01,productivity,-0.345100422898958,-2.31713934301407
hr_fin,1964-10-01,TFP,-0.174066585575597,-1.93147426729287
hr_macro,1965-01-01,output,-0.367387450920964,-2.34019570666902
hr_macro,1965-01-01,investment,-0.211248070994477,-1.78118678134258
hr_macro,1965-01-01,consumption,-0.501955087425403,-1.05275850728085
hr_macro,1965-01-01,hours_worked,-0.433104928819788,-0.184829679074278
hr_macro,1965-01-01,unemployment,0.390320237804379,0.881317284598893
hr_macro,1965-01-01,labor_share,0.182308967009122,-0.320737045116571
hr_macro,1965-01-01,interest,-0.139141474613357,-0.0999916952782776
hr_macro,1965-01-01,inflation,-0.0513815193627935,-0.202590498561772
hr_macro,1965-01-01,productivity,0.213347048528438,-1.51459383337175
hr_macro,1965-01-01,TFP,-0.10353904818921,-2.61489734099338
hr_fin,1965-01-01,output,-0.899559991510897,-2.34019570666902
hr_fin,1965-01-01,investment,-2.45627597564097,-1.78118678134258
hr_fin,1965-01-01,consumption,-0.546265559642222,-1.05275850728085
hr_fin,1965-01-01,hours_worked,-0.69104896460156,-0.184829679074279
hr_fin,1965-01-01,unemployment,0.34779905023422,0.881317284598894
hr_fin,1965-01-01,labor_share,-0.304264763603518,-0.320737045116571
hr_fin,1965-01-01,interest,-0.176980965593378,-0.0999916952782776
hr_fin,1965-01-01,inflation,-0.0359286687641328,-0.202590498561772
hr_fin,1965-01-01,productivity,-0.217217429646255,-1.51459383337175
hr_fin,1965-01-01,TFP,-0.0161379081946863,-2.61489734099338
hr_macro,1965-04-01,output,-0.278127695077531,-2.23992867386235
hr_macro,1965-04-01,investment,0.289100657443447,-3.06835231662916
hr_macro,1965-04-01,consumption,-0.501061189962833,-0.673418304967958
hr_macro,1965-04-01,hours_worked,-0.421340537847503,-0.0459873342571653
hr_macro,1965-04-01,unemployment,0.423974742969495,0.756662666326979
hr_macro,1965-04-01,labor_share,0.159690201912233,-0.459034771395976
hr_macro,1965-04-01,interest,-0.183059574721789,-0.151619460654982
hr_macro,1965-04-01,inflation,-0.0589408600364107,-0.319787224869393
hr_macro,1965-04-01,productivity,0.331053106256487,-1.65392335801878
hr_macro,1965-04-01,TFP,-0.130870021998649,-2.85823736438674
hr_fin,1965-04-01,output,-0.876850821211564,-2.23992867386235
hr_fin,1965-04-01,investment,-2.29355490860021,-3.06835231662917
hr_fin,1965-04-01,consumption,-0.509121128633354,-0.673418304967959
hr_fin,1965-04-01,hours_worked,-0.602239131796697,-0.0459873342571676
hr_fin,1965-04-01,unemployment,0.304073472659046,0.75666266632698
hr_fin,1965-04-01,labor_share,-0.285948747643374,-0.459034771395975
hr_fin,1965-04-01,interest,-0.18650547742292,-0.151619460654982
hr_fin,1965-04-01,inflation,-0.0659446937131133,-0.319787224869393
hr_fin,1965-04-01,productivity,-0.195041398541262,-1.65392335801878
hr_fin,1965-04-01,TFP,-0.0742507593888433,-2.85823736438675
hr_macro,1965-07-01,output,0.176836417496362,-1.2058555214773
hr_macro,1965-07-01,investment,1.05767457633792,-1.79523884766896
hr_macro,1965-07-01,consumption,0.0409100545243457,-0.1838721415411
hr_macro,1965-07-01,hours_worked,0.0371722361215428,-0.452350178103129
hr_macro,1965-07-01,unemployment,0.0510762037591877,0.504651002668467
hr_macro,1965-07-01,labor_share,-0.106877390906671,-2.03203170614254
hr_macro,1965-07-01,interest,-0.109469709842703,-0.225478565347832
hr_macro,1965-07-01,inflation,0.000793868800095421,-0.461176832850499
hr_macro,1965-07-01,productivity,0.302156733934126,-0.220265015773207
hr_macro,1965-07-01,TFP,-0.0877825280686807,-1.3174792947838
hr_fin,1965-07-01,output,-0.640169288857409,-1.2058555214773
hr_fin,1965-07-01,investment,-1.5011975778787,-1.79523884766897
hr_fin,1965-07-01,consumption,-0.37772701632499,-0.183872141541101
hr_fin,1965-07-01,hours_worked,-0.416705832269609,-0.452350178103131
hr_fin,1965-07-01,unemployment,0.224447863635207,0.504651002668468
hr_fin,1965-07-01,labor_share,-0.466117779674051,-2.03203170614254
hr_fin,1965-07-01,interest,-0.237338380540099,-0.225478565347833
hr_fin,1965-07-01,inflation,-0.0729147339885123,-0.461176832850499
hr_fin,1965-07-01,productivity,-0.0823073624665951,-0.220265015773208
hr_fin,1965-07-01,TFP,0.023519570789591,-1.3174792947838
hr_macro,1965-10-01,output,0.5370479817661,-0.0294963735654089
hr_macro,1965-10-01,investment,1.47010021525937,-1.03945914078857
hr_macro,1965-10-01,consumption,0.523846087221441,1.00653955401126
hr_macro,1965-10-01,hours_worked,0.521007752986475,0.206132493865959
hr_macro,1965-10-01,unemployment,-0.372170856143548,0.224913466024298
hr_macro,1965-10-01,labor_share,-0.268567656284466,-2.83931349297088
hr_macro,1965-10-01,interest,0.0141392492539649,-0.272878933899483
hr_macro,1965-10-01,inflation,0.0702390035694459,-0.234508727203311
hr_macro,1965-10-01,productivity,0.0885584653376052,0.936714973186115
hr_macro,1965-10-01,TFP,-0.0184995370837498,-1.20164909012162
hr_fin,1965-10-01,output,-0.521738328950023,-0.0294963735654115
hr_fin,1965-10-01,investment,-1.0638620148422,-1.03945914078857
hr_fin,1965-10-01,consumption,-0.293429645597426,1.00653955401125
hr_fin,1965-10-01,hours_worked,-0.266372243581396,0.206132493865957
hr_fin,1965-10-01,unemployment,0.14685634610166,0.224913466024299
hr_fin,1965-10-01,labor_share,-0.462207307806366,-2.83931349297088
hr_fin,1965-10-01,interest,-0.245891466229266,-0.272878933899484
hr_fin,1965-10-01,inflation,-0.0902389987483674,-0.234508727203311
hr_fin,1965-10-01,productivity,-0.0524514569215703,0.936714973186115
hr_fin,1965-10-01,TFP,-0.00665934603406752,-1.20164909012163
hr_macro,1966-01-01,output,-0.0407931356428047,1.40419304826539
hr_macro,1966-01-01,investment,0.979903476058574,3.80172125621797
hr_macro,1966-01-01,consumption,-0.335544524270635,1.23252691731078
hr_macro,1966-01-01,hours_worked,-0.0278924793428661,0.227367066688126
hr_macro,1966-01-01,unemployment,0.149364517339952,0.018243197697152
hr_macro,1966-01-01,labor_share,0.312240926214653,-2.94489479617175
hr_macro,1966-01-01,interest,-0.103741290764733,-0.240483649524779
hr_macro,1966-01-01,inflation,-0.0182378602404151,-0.335736560084511
hr_macro,1966-01-01,productivity,0.0951254139027676,1.73362732177711
hr_macro,1966-01-01,TFP,-0.0602978542324263,-0.916875354618761
hr_fin,1966-01-01,output,-0.188081399186805,1.40419304826539
hr_fin,1966-01-01,investment,-0.111611093107878,3.80172125621796
hr_fin,1966-01-01,consumption,-0.046695317486192,1.23252691731078
hr_fin,1966-01-01,hours_worked,0.00550405781553607,0.227367066688124
hr_fin,1966-01-01,unemployment,0.0151261381259431,0.0182431976971537
hr_fin,1966-01-01,labor_share,-0.630793427594503,-2.94489479617175
hr_fin,1966-01-01,interest,-0.343289602650474,-0.24048364952478
hr_fin,1966-01-01,inflation,-0.0987581962234581,-0.335736560084511
hr_fin,1966-01-01,productivity,0.049763076723465,1.73362732177711
hr_fin,1966-01-01,TFP,0.147456532682289,-0.916875354618761
hr_macro,1966-04-01,output,0.318085517419605,0.804947077390807
hr_macro,1966-04-01,investment,1.46687544832707,0.705155677360436
hr_macro,1966-04-01,consumption,0.076057047199014,1.39016648623413
hr_macro,1966-04-01,hours_worked,0.176147638471149,0.397032652875361
hr_macro,1966-04-01,unemployment,-0.0424598919379248,-0.113667028903131
hr_macro,1966-04-01,labor_share,-0.164117344868677,-1.8835109989421
hr_macro,1966-04-01,interest,-0.0676610788823212,-0.212774026058612
hr_macro,1966-04-01,inflation,0.00363686639078993,-0.227952793006138
hr_macro,1966-04-01,productivity,0.227886110802746,0.485751838263722
hr_macro,1966-04-01,TFP,-0.0578438022455764,-1.95445995039947
hr_fin,1966-04-01,output,-0.200675710280094,0.804947077390805
hr_fin,1966-04-01,investment,-0.0276098415702916,0.705155677360427
hr_fin,1966-04-01,consumption,-0.0797766568775071,1.39016648623413
hr_fin,1966-04-01,hours_worked,0.0738063194949116,0.39703265287536
hr_fin,1966-04-01,unemployment,-0.0302395040648629,-0.11366702890313
hr_fin,1966-04-01,labor_share,-0.438440546810912,-1.8835109989421
hr_fin,1966-04-01,interest,-0.24929297269485,-0.212774026058612
hr_fin,1966-04-01,inflation,-0.112546185751547,-0.227952793006138
hr_fin,1966-04-01,productivity,0.0289446010210368,0.485751838263722
hr_fin,1966-04-01,TFP,-0.0190580345056778,-1.95445995039947
hr_macro,1966-07-01,output,0.333039209139097,0.701717932701224
hr_macro,1966-07-01,investment,1.50652737644558,0.00483367119562672
hr_macro,1966-07-01,consumption,0.104860936493673,0.828165057288959
hr_macro,1966-07-01,hours_worked,0.267911633287322,0.320951104206793
hr_macro,1966-07-01,unemployment,-0.084131377500127,-0.16843081569506
hr_macro,1966-07-01,labor_share,0.117664268315091,-1.69212710280882
hr_macro,1966-07-01,interest,-0.0574779267900593,-0.142026556525683
hr_macro,1966-07-01,inflation,-0.000746963959951588,-0.130335166202998
hr_macro,1966-07-01,productivity,0.138582445437168,0.260115404421827
hr_macro,1966-07-01,TFP,-0.0155569936556076,-2.23137934352124
hr_fin,1966-07-01,output,-0.184663843738991,0.701717932701222
hr_fin,1966-07-01,investment,0.400305452439941,0.00483367119562495
hr_fin,1966-07-01,consumption,-0.281831497946827,0.828165057288958
hr_fin,1966-07-01,hours_worked,0.0602990719999095,0.320951104206793
hr_fin,1966-07-01,unemployment,-0.0194210594803355,-0.16843081569506
hr_fin,1966-07-01,labor_share,-0.371869335320209,-1.69212710280882
hr_fin,1966-07-01,interest,-0.0435470050512652,-0.142026556525682
hr_fin,1966-07-01,inflation,-0.0741394401807145,-0.130335166202998
hr_fin,1966-07-01,productivity,0.0581108667281774,0.260115404421826
hr_fin,1966-07-01,TFP,-0.19752545274869,-2.23137934352124
hr_macro,1966-10-01,output,0.539780669575949,0.608794868303377
hr_macro,1966-10-01,investment,1.82267278349414,-0.273900821893526
hr_macro,1966-10-01,consumption,0.327487575343719,0.257414016942699
hr_macro,1966-10-01,hours_worked,0.456394806319174,0.178057402814089
hr_macro,1966-10-01,unemployment,-0.255667922177947,-0.343175445612593
hr_macro,1966-10-01,labor_share,-0.0778352345170537,-2.25637879959158
hr_macro,1966-10-01,interest,-0.00226739235514884,-0.153268620502408
hr_macro,1966-10-01,inflation,0.0364008082973681,-0.307381758840071
hr_macro,1966-10-01,productivity,0.113134043534099,0.323643649587616
hr_macro,1966-10-01,TFP,0.00579241893778163,-1.8001772584391
hr_fin,1966-10-01,output,-0.120726260403484,0.608794868303378
hr_fin,1966-10-01,investment,0.88520386556584,-0.273900821893521
hr_fin,1966-10-01,consumption,-0.393441128223788,0.257414016942699
hr_fin,1966-10-01,hours_worked,0.0917865645334782,0.178057402814089
hr_fin,1966-10-01,unemployment,-0.041833734241736,-0.343175445612593
hr_fin,1966-10-01,labor_share,-0.347653307558604,-2.25637879959159
hr_fin,1966-10-01,interest,0.0741135671012002,-0.153268620502407
hr_fin,1966-10-01,inflation,-0.0306536805467458,-0.307381758840071
hr_fin,1966-10-01,productivity,0.0221110347388556,0.323643649587616
hr_fin,1966-10-01,TFP,-0.310148800708382,-1.8001772584391
hr_macro,1967-01-01,output,0.552807062177524,0.673772993723585
hr_macro,1967-01-01,investment,1.70341159786101,-3.48928541998266
hr_macro,1967-01-01,consumption,0.380002963745085,0.429658621370343
hr_macro,1967-01-01,hours_worked,0.526776803229808,-0.998655059561019
hr_macro,1967-01-01,unemployment,-0.322063368359645,-0.334745798963973
hr_macro,1967-01-01,labor_share,0.0107485613652932,-2.30201771196618
hr_macro,1967-01-01,interest,0.0311111714095524,-0.381733472181271
hr_macro,1967-01-01,inflation,0.0407283217356168,-0.772070663355415
hr_macro,1967-01-01,productivity,0.0022675876262069,0.556298863217483
hr_macro,1967-01-01,TFP,0.0332128128971577,-0.342534627999369
hr_fin,1967-01-01,output,0.0658196898060733,0.673772993723584
hr_fin,1967-01-01,investment,1.3341769899919,-3.48928541998266
hr_fin,1967-01-01,consumption,-0.231154325120586,0.42965862137034
hr_fin,1967-01-01,hours_worked,0.243338776208844,-0.998655059561017
hr_fin,1967-01-01,unemployment,-0.132597648094394,-0.334745798963973
hr_fin,1967-01-01,labor_share,-0.395364749387041,-2.30201771196619
hr_fin,1967-01-01,interest,-0.0165050991905483,-0.38173347218127
hr_fin,1967-01-01,inflation,-0.0141937846018868,-0.772070663355415
hr_fin,1967-01-01,productivity,-0.0251272705351963,0.556298863217483
hr_fin,1967-01-01,TFP,-0.19825009084908,-0.342534627999371
hr_macro,1967-04-01,output,0.815852561619463,-0.0637060828731891
hr_macro,1967-04-01,investment,1.66354702711887,-5.1974613422218
hr_macro,1967-04-01,consumption,0.811719727459713,0.582073292088224
hr_macro,1967-04-01,hours_worked,0.841990456330481,-0.750539167333733
hr_macro,1967-04-01,unemployment,-0.647630811158597,-0.439877038973901
hr_macro,1967-04-01,labor_share,-0.275692894690855,-1.71134931238831
hr_macro,1967-04-01,interest,0.147964860238728,-0.62781151533433
hr_macro,1967-04-01,inflation,0.0947043410290454,-0.717830615940528
hr_macro,1967-04-01,productivity,-0.14871698001657,0.369868908508345
hr_macro,1967-04-01,TFP,0.0928246694972184,0.290467185100361
hr_fin,1967-04-01,output,0.205254167087201,-0.0637060828731905
hr_fin,1967-04-01,investment,1.34934928037872,-5.1974613422218
hr_fin,1967-04-01,consumption,0.0401985531321191,0.582073292088223
hr_fin,1967-04-01,hours_worked,0.400338320540726,-0.750539167333733
hr_fin,1967-04-01,unemployment,-0.236272647373033,-0.439877038973901
hr_fin,1967-04-01,labor_share,-0.346687733058118,-1.71134931238831
hr_fin,1967-04-01,interest,-0.172380463651973,-0.62781151533433
hr_fin,1967-04-01,inflation,-0.035575160467434,-0.717830615940527
hr_fin,1967-04-01,productivity,-0.0775461001113383,0.369868908508344
hr_fin,1967-04-01,TFP,-0.0461589937325191,0.290467185100359
hr_macro,1967-07-01,output,0.506370055391071,0.0676656681033234
hr_macro,1967-07-01,investment,0.889950726443086,-4.44874237830353
hr_macro,1967-07-01,consumption,0.511723573687428,0.206551861042593
