identification,h,response,irf
fevdfd,6,unemployment,0.0302631241913984
fevdfd,6,labor_share,0.133024340265113
fevdfd,6,interest,0.104505317275905
fevdfd,6,inflation,0.0245015922838195
fevdfd,6,productivity,-0.318677228705326
fevdfd,6,TFP,-0.251188771053132
fevdfd,6,vfci,0.0369482649275137
fevdfd,7,output,-0.3514944683277
fevdfd,7,investment,-1.3000396497792
fevdfd,7,consumption,-0.13111758787491
fevdfd,7,hours_worked,-0.218435378495455
fevdfd,7,unemployment,0.0938998128039745
fevdfd,7,labor_share,0.106461622799356
fevdfd,7,interest,0.0777261552282555
fevdfd,7,inflation,0.00688191681780147
fevdfd,7,productivity,-0.303266660594482
fevdfd,7,TFP,-0.21294316008791
fevdfd,7,vfci,0.0126599067740728
fevdfd,8,output,-0.428307828435068
fevdfd,8,investment,-1.56783930907337
fevdfd,8,consumption,-0.18047968249325
fevdfd,8,hours_worked,-0.306817803728031
fevdfd,8,unemployment,0.14781478663163
fevdfd,8,labor_share,0.0707807479663259
fevdfd,8,interest,0.0513996773676221
fevdfd,8,inflation,-0.00890377483992833
fevdfd,8,productivity,-0.272198119891928
fevdfd,8,TFP,-0.186488702005016
fevdfd,8,vfci,-0.00809605689440622
fevdfd,9,output,-0.477442938857483
fevdfd,9,investment,-1.71091035487465
fevdfd,9,consumption,-0.218269176538152
fevdfd,9,hours_worked,-0.366899225145565
fevdfd,9,unemployment,0.188875231692561
fevdfd,9,labor_share,0.0302241296817753
fevdfd,9,interest,0.0271533451804228
fevdfd,9,inflation,-0.0220472110678257
fevdfd,9,productivity,-0.232276595396813
fevdfd,9,TFP,-0.171771873041779
fevdfd,9,vfci,-0.0246153756306253
fevdfd,10,output,-0.50069358324077
fevdfd,10,investment,-1.74134577405142
fevdfd,10,consumption,-0.244023236909563
fevdfd,10,hours_worked,-0.399534988737249
fevdfd,10,unemployment,0.216044972892886
fevdfd,10,labor_share,-0.011783371770877
fevdfd,10,interest,0.00610089372273729
fevdfd,10,inflation,-0.0322918140186176
fevdfd,10,productivity,-0.189167856503681
fevdfd,10,TFP,-0.166763849709251
fevdfd,10,vfci,-0.036709678910765
fevdfd,11,output,-0.5015586109945
fevdfd,11,investment,-1.67879562357968
fevdfd,11,consumption,-0.258405857267185
fevdfd,11,hours_worked,-0.407799784741792
fevdfd,11,unemployment,0.229769209464221
fevdfd,11,labor_share,-0.05233741884561
fevdfd,11,interest,-0.0111579357208061
fevdfd,11,inflation,-0.0397511721006537
fevdfd,11,productivity,-0.147188208793227
fevdfd,11,TFP,-0.168712022033853
fevdfd,11,vfci,-0.0445813151934677
fevdfd,12,output,-0.484263867177044
fevdfd,12,investment,-1.54562081026745
fevdfd,12,consumption,-0.26271988159468
fevdfd,12,hours_worked,-0.395890617002735
fevdfd,12,unemployment,0.231435051588853
fevdfd,12,labor_share,-0.0891420272737154
fevdfd,12,interest,-0.02443933229769
fevdfd,12,inflation,-0.0447154842414568
fevdfd,12,productivity,-0.109291252154497
fevdfd,12,TFP,-0.174833248799733
fevdfd,12,vfci,-0.0486763520436602
fevdfd,13,output,-0.453173864598707
fevdfd,13,investment,-1.36385453598052
fevdfd,13,consumption,-0.258582155175151
fevdfd,13,hours_worked,-0.368374338277607
fevdfd,13,unemployment,0.222946694532532
fevdfd,13,labor_share,-0.12051311276242
fevdfd,13,interest,-0.03388035847651
fevdfd,13,inflation,-0.0475547546260597
fevdfd,13,productivity,-0.0772649310486556
fevdfd,13,TFP,-0.182757607848174
fevdfd,13,vfci,-0.049579699109255
fevdfd,14,output,-0.412415072704376
fevdfd,14,investment,-1.15340768126392
fevdfd,14,consumption,-0.247701493560582
fevdfd,14,hours_worked,-0.329700296265712
fevdfd,14,unemployment,0.206418737054491
fevdfd,14,labor_share,-0.145364699926254
fevdfd,14,interest,-0.0398380446080017
fevdfd,14,inflation,-0.0486555220174293
fevdfd,14,productivity,-0.0519574978162913
fevdfd,14,TFP,-0.190669020277019
fevdfd,14,vfci,-0.0479313224126644
fevdfd,15,output,-0.365667186244454
fevdfd,15,investment,-0.931170772775282
fevdfd,15,consumption,-0.231739583221753
fevdfd,15,hours_worked,-0.283918767082939
fevdfd,15,unemployment,0.183967020398217
fevdfd,15,labor_share,-0.163160298352382
fevdfd,15,interest,-0.0428012536050335
fevdfd,15,inflation,-0.0483860693937891
fevdfd,15,productivity,-0.0335055665203733
fevdfd,15,TFP,-0.197308532362311
fevdfd,15,vfci,-0.0443664751127739
fevdfd,16,output,-0.316065283911961
fevdfd,16,investment,-0.710714328205616
fevdfd,16,consumption,-0.212228051018863
fevdfd,16,hours_worked,-0.234536095841896
fevdfd,16,unemployment,0.157574361409501
fevdfd,16,labor_share,-0.17384143323263
fevdfd,16,interest,-0.0433200421706446
fevdfd,16,inflation,-0.0470791722577134
fevdfd,16,productivity,-0.0215376466296302
fevdfd,16,TFP,-0.201900819614946
fevdfd,16,vfci,-0.0394761801118868
fevdfd,17,output,-0.266173639015306
fevdfd,17,investment,-0.502356457589385
fevdfd,17,consumption,-0.190523338142551
fevdfd,17,hours_worked,-0.184460419746683
fevdfd,17,unemployment,0.129010645954438
fevdfd,17,labor_share,-0.17774073759916
fevdfd,17,interest,-0.0419528252736846
fevdfd,17,inflation,-0.0450250555569288
fevdfd,17,productivity,-0.015345370171347
fevdfd,17,TFP,-0.204055004390041
fevdfd,17,vfci,-0.033783551647923
fevdfd,18,output,-0.218002440001756
fevdfd,18,investment,-0.313435039765323
fevdfd,18,consumption,-0.167786178280164
fevdfd,18,hours_worked,-0.136002692405114
fevdfd,18,unemployment,0.0997911130506275
fevdfd,18,labor_share,-0.17548957576124
fevdfd,18,interest,-0.0392294686460295
fevdfd,18,inflation,-0.0424699677485249
fevdfd,18,productivity,-0.014021205421629
fevdfd,18,TFP,-0.203665603509626
fevdfd,18,vfci,-0.0277319022604683
fevdfd,19,output,-0.17304911169593
fevdfd,19,investment,-0.148679668046877
fevdfd,19,consumption,-0.144976901453328
fevdfd,19,hours_worked,-0.0909103964871675
fevdfd,19,unemployment,0.0711608387077277
fevdfd,19,labor_share,-0.167927476440604
fevdfd,19,interest,-0.0356274529174906
fevdfd,19,inflation,-0.0396177212198656
fevdfd,19,productivity,-0.0165655581982566
fevdfd,19,TFP,-0.200826382652192
fevdfd,19,vfci,-0.0216811821063605
fevdfd,20,output,-0.132352583142825
fevdfd,20,investment,-0.0106188499002494
fevdfd,20,consumption,-0.122860929701985
fevdfd,20,hours_worked,-0.0504194215617206
fevdfd,20,unemployment,0.0440969717298563
fevdfd,20,labor_share,-0.156018851438915
fevdfd,20,interest,-0.0315582075571657
fevdfd,20,inflation,-0.0366326636945859
fevdfd,20,productivity,-0.0219674558317442
fevdfd,20,TFP,-0.195760991540839
fevdfd,20,vfci,-0.0159100587127969
fevdfd,21,output,-0.0965535220982554
fevdfd,21,investment,0.10001452836732
fevdfd,21,consumption,-0.102020897820645
fevdfd,21,hours_worked,-0.0153152750752131
fevdfd,21,unemployment,0.0193228665767453
fevdfd,21,labor_share,-0.140780345539405
fevdfd,21,interest,-0.0273610775800961
fevdfd,21,inflation,-0.0336433091160936
fevdfd,21,productivity,-0.0292632354901005
fevdfd,21,TFP,-0.188769973828911
fevdfd,21,vfci,-0.0106216545016323
fevdfd,22,output,-0.0659562855471215
fevdfd,22,investment,0.183899701885276
fevdfd,22,consumption,-0.0828730698840758
fevdfd,22,hours_worked,0.014001795836566
fevdfd,22,unemployment,-0.00266996018613564
fevdfd,22,labor_share,-0.123220548562759
fevdfd,22,interest,-0.0233028394706371
fevdfd,22,inflation,-0.0307462466751553
fevdfd,22,productivity,-0.0375772195387147
fevdfd,22,TFP,-0.180191743184017
fevdfd,22,vfci,-0.00595150971291693
fevdfd,23,output,-0.0405899224545133
fevdfd,23,investment,0.242777012656952
fevdfd,23,consumption,-0.0656864415175519
fevdfd,23,hours_worked,0.0374511930727033
fevdfd,23,unemployment,-0.0215949688349113
fevdfd,23,labor_share,-0.104292548055976
fevdfd,23,interest,-0.0195811205440465
fevdfd,23,inflation,-0.0280101451018557
fevdfd,23,productivity,-0.0461477849207349
fevdfd,23,TFP,-0.170374658168287
fevdfd,23,vfci,-0.00197674781223026
fevdfd,24,output,-0.0202664321512848
fevdfd,24,investment,0.279134588875241
fevdfd,24,consumption,-0.0506033205314118
fevdfd,24,hours_worked,0.0552081848269576
fevdfd,24,unemployment,-0.0373410135472378
fevdfd,24,labor_share,-0.0848589283889298
fevdfd,24,interest,-0.0163304425074317
fevdfd,24,inflation,-0.0254797505823906
fevdfd,24,productivity,-0.0543416779521645
fevdfd,24,TFP,-0.159657554061703
fevdfd,24,vfci,0.00127428917924095
fevdfd,25,output,-0.0046349802640304
fevdfd,25,investment,0.295935050524712
fevdfd,25,consumption,-0.0376604160207183
fevdfd,25,hours_worked,0.0676436395431607
fevdfd,25,unemployment,-0.0499417386200686
fevdfd,25,labor_share,-0.0656682399564251
fevdfd,25,interest,-0.0136298995311947
fevdfd,25,inflation,-0.023179803036025
fevdfd,25,productivity,-0.0616589714908614
fevdfd,25,TFP,-0.148356589372799
fevdfd,25,vfci,0.00381246350772057
fevdfd,26,output,0.00676889801297626
fevdfd,26,investment,0.29638291862155
fevdfd,26,consumption,-0.0268096284499963
fevdfd,26,hours_worked,0.0752685616190201
fevdfd,26,unemployment,-0.0595453120106452
fevdfd,26,labor_share,-0.0473416074189351
fevdfd,26,interest,-0.0115117045027851
fevdfd,26,inflation,-0.0211188001899045
fevdfd,26,productivity,-0.0677307086827062
fevdfd,26,TFP,-0.13675678579403
fevdfd,26,vfci,0.00567870424127517
fevdfd,27,output,0.0144798096759152
fevdfd,27,investment,0.283732284163639
fevdfd,27,consumption,-0.0179378703063706
fevdfd,27,hours_worked,0.0786843956020693
fevdfd,27,unemployment,-0.0663855796441361
fevdfd,27,labor_share,-0.0303679582240386
fevdfd,27,interest,-0.00997001054498765
fevdfd,27,inflation,-0.0192925401621823
fevdfd,27,productivity,-0.0723110044950814
fevdfd,27,TFP,-0.125107079843117
fevdfd,27,vfci,0.00693558159250827
fevdfd,28,output,0.0190651795687175
fevdfd,28,investment,0.261133380658328
fevdfd,28,consumption,-0.010885380301819
fevdfd,28,hours_worked,0.078539769563096
fevdfd,28,unemployment,-0.0707554800500738
fevdfd,28,labor_share,-0.0151062874890493
fevdfd,28,interest,-0.00896955301611457
fevdfd,28,inflation,-0.0176873783810677
fevdfd,28,productivity,-0.0752651541677316
fevdfd,28,TFP,-0.113618031755746
fevdfd,28,vfci,0.00765977871902826
fevdfd,29,output,0.0210942888893424
fevdfd,29,investment,0.231515886632479
fevdfd,29,consumption,-0.00546212939070833
fevdfd,29,hours_worked,0.075494056293998
fevdfd,29,unemployment,-0.0729833307899883
fevdfd,29,labor_share,-0.00179339873176115
fevdfd,29,interest,-0.00845377104996041
fevdfd,29,inflation,-0.0162831453050565
fevdfd,29,productivity,-0.0765551028779542
fevdfd,29,TFP,-0.102461561996726
fevdfd,29,vfci,0.00793557552497388
fevdfd,30,output,0.0211136359409316
fevdfd,30,investment,0.197506055091497
fevdfd,30,consumption,-0.00146205132922744
fevdfd,30,hours_worked,0.0701878478973169
fevdfd,30,unemployment,-0.0734123835231038
fevdfd,30,labor_share,0.00944435319407536
fevdfd,30,interest,-0.00835216427803056
fevdfd,30,inflation,-0.0150556863949664
fevdfd,30,productivity,-0.0762234475821255
fevdfd,30,TFP,-0.0917722318123661
fevdfd,30,vfci,0.00784939884098166
fevdfd,31,output,0.0196283615804003
fevdfd,31,investment,0.16137415927439
fevdfd,31,consumption,0.00132504160460832
fevdfd,31,hours_worked,0.0632201784554249
fevdfd,31,unemployment,-0.0723838471604819
fevdfd,31,labor_share,0.0185766594715282
fevdfd,31,interest,-0.00858672362249421
fevdfd,31,inflation,-0.0139790030132043
fevdfd,31,productivity,-0.0743769622833165
fevdfd,31,TFP,-0.0816496771915692
fevdfd,31,vfci,0.00748544253177537
fevdfd,32,output,0.0170892988778668
fevdfd,32,investment,0.125008295540674
fevdfd,32,consumption,0.00310388162775669
fevdfd,32,hours_worked,0.05513210424962
fevdfd,32,unemployment,-0.0702234038041511
fevdfd,32,labor_share,0.0256533772651379
fevdfd,32,interest,-0.00907734677493931
fevdfd,32,inflation,-0.0130269902932559
fevdfd,32,productivity,-0.0711704600055659
fevdfd,32,TFP,-0.0721618667345859
fevdfd,32,vfci,0.00692231905285878
fevdfd,33,output,0.0138850651952062
fevdfd,33,investment,0.08991031836901
fevdfd,33,consumption,0.00406643252074644
fevdfd,33,hours_worked,0.0463960711765216
fevdfd,33,unemployment,-0.0672310947460966
fevdfd,33,labor_share,0.0307881774978875
fevdfd,33,interest,-0.00974620983576392
fevdfd,33,inflation,-0.0121747838890459
fevdfd,33,productivity,-0.0667916305004601
fevdfd,33,TFP,-0.0633488985036834
fevdfd,33,vfci,0.00623067065623434
fevdfd,34,output,0.0103385183949966
fevdfd,34,investment,0.0572096041443539
fevdfd,34,consumption,0.00438668704747579
fevdfd,34,hours_worked,0.0374103693931553
fevdfd,34,unemployment,-0.0636743365695617
fevdfd,34,labor_share,0.0341425422397884
fevdfd,34,interest,-0.0105211167581528
fevdfd,34,inflation,-0.011399740804051
fevdfd,34,productivity,-0.0614473260664224
fevdfd,34,TFP,-0.0552270884957371
fevdfd,34,vfci,0.00547164371017897
fevdfd,35,output,0.00670684637104347
fevdfd,35,investment,0.0276904375473951
fevdfd,35,consumption,0.00421736246142782
fevdfd,35,hours_worked,0.0284978959810431
fevdfd,35,unemployment,-0.0597837411151296
fevdfd,35,labor_share,0.0359107520515584
fevdfd,35,interest,-0.0113378878624157
fevdfd,35,inflation,-0.0106820896648372
fevdfd,35,productivity,-0.0553516132022231
fevdfd,35,TFP,-0.0477931390073607
fevdfd,35,vfci,0.00469611309637536
fevdfd,36,output,0.00318454666317084
fevdfd,36,investment,0.00182906229227025
fevdfd,36,consumption,0.00368824312795695
fevdfd,36,hours_worked,0.0199084140435401
fevdfd,36,unemployment,-0.0557513566184573
fevdfd,36,labor_share,0.0363063311409818
fevdfd,36,interest,-0.0121418781072671
fevdfd,36,inflation,-0.01000529271205
fevdfd,36,productivity,-0.0487157690531262
fevdfd,36,TFP,-0.041028210849239
fevdfd,36,vfci,0.00394453473818188
fevdfd,37,output,-9.14253042829463e-05
fevdfd,37,investment,-0.0201631954044184
fevdfd,37,consumption,0.00290589876315316
fevdfd,37,hours_worked,0.0118235051089888
fevdfd,37,unemployment,-0.0517309180914878
fevdfd,37,labor_share,0.0355502599966817
fevdfd,37,interest,-0.0128887356597357
fevdfd,37,inflation,-0.00935616559996227
fevdfd,37,productivity,-0.0417402816588752
fevdfd,37,TFP,-0.034901759229752
fevdfd,37,vfci,0.00324730210294674
fevdfd,38,output,-0.00303501177385306
fevdfd,38,investment,-0.038293871881804
fevdfd,38,consumption,0.00195450204530604
fevdfd,38,hours_worked,0.00436345354095833
fevdfd,38,unemployment,-0.0478396893975447
fevdfd,38,labor_share,0.0338611250985113
fevdfd,38,interest,-0.0135445225098984
fevdfd,38,inflation,-0.00872480217829143
fevdfd,38,productivity,-0.0346088135968505
fevdfd,38,TFP,-0.029375028339694
fevdfd,38,vfci,0.00262548593876769
fevdfd,39,output,-0.0056035153096455
fevdfd,39,investment,-0.0527430211275995
fevdfd,39,consumption,0.000897477622239611
fevdfd,39,hours_worked,-0.00240463114252476
fevdfd,39,unemployment,-0.0441614932964289
fevdfd,39,labor_share,0.0314472557766639
fevdfd,39,interest,-0.0140853225639566
fevdfd,39,inflation,-0.00810435023399123
fevdfd,39,productivity,-0.0274840102597369
fevdfd,39,TFP,-0.024404133071499
fevdfd,39,vfci,0.00209184439190773
fevdfd,40,output,-0.00778968965038536
fevdfd,40,investment,-0.0638187034781674
fevdfd,40,consumption,-0.000220267075583525
fevdfd,40,hours_worked,-0.00845806342050229
fevdfd,40,unemployment,-0.0407505546562774
fevdfd,40,labor_share,0.0285008004202109
fevdfd,40,interest,-0.0144964600883016
fevdfd,40,inflation,-0.00749068119096277
fevdfd,40,productivity,-0.0205049761897545
fevdfd,40,TFP,-0.019942686786271
fevdfd,40,vfci,0.00165200183599166
chol,1,vfci,0.14351444086635
chol,1,output,0.0643907280167365
chol,1,investment,0.32087556994547
chol,1,consumption,0.0420556002703481
chol,1,hours_worked,0.104838463597984
chol,1,unemployment,-0.0514842349478433
chol,1,labor_share,0.00515010393699384
chol,1,interest,0.164836298509832
chol,1,inflation,0.0222576434456821
chol,1,productivity,-0.0278962047292148
chol,1,TFP,-0.12500261471441
chol,2,vfci,0.142289000462566
chol,2,output,0.0838375772313354
chol,2,investment,0.614274368294973
chol,2,consumption,-0.0192130671248103
chol,2,hours_worked,0.149823565765516
chol,2,unemployment,-0.0773362846157235
chol,2,labor_share,0.0336667343338142
chol,2,interest,0.172675648063473
chol,2,inflation,0.0534678679989817
chol,2,productivity,-0.10368879392726
chol,2,TFP,-0.163438181057904
chol,3,vfci,0.106101694195643
chol,3,output,-0.0383768059204518
chol,3,investment,0.222618465667008
chol,3,consumption,-0.0554943297577407
chol,3,hours_worked,0.0899025751671371
chol,3,unemployment,-0.0580619592944813
chol,3,labor_share,0.105161416124377
chol,3,interest,0.140578324784732
chol,3,inflation,0.0593111959641109
chol,3,productivity,-0.218632886669544
chol,3,TFP,-0.241944826014058
chol,4,vfci,0.0772080736489183
chol,4,output,-0.147859293616275
chol,4,investment,-0.195438500414955
chol,4,consumption,-0.0889089528630567
chol,4,hours_worked,0.00617912825295937
chol,4,unemployment,-0.0193817846482762
chol,4,labor_share,0.139235860079897
chol,4,interest,0.116881468698908
chol,4,inflation,0.055085745616319
chol,4,productivity,-0.270254378624257
chol,4,TFP,-0.236602709148151
chol,5,vfci,0.0527167878355173
chol,5,output,-0.244253078391608
chol,5,investment,-0.552942325836388
chol,5,consumption,-0.131433816056153
chol,5,hours_worked,-0.0856980410816451
chol,5,unemployment,0.026798059130533
chol,5,labor_share,0.134387644485436
chol,5,interest,0.0974299758591947
chol,5,inflation,0.043503833584963
chol,5,productivity,-0.288299844545453
chol,5,TFP,-0.214067641924182
chol,6,vfci,0.0307088882321328
chol,6,output,-0.328049089057448
chol,6,investment,-0.853825243827304
chol,6,consumption,-0.176823518985596
chol,6,hours_worked,-0.169868029140907
chol,6,unemployment,0.0739865969464384
chol,6,labor_share,0.112183494199239
chol,6,interest,0.0782540336141647
chol,6,inflation,0.0294748594953749
chol,6,productivity,-0.286688948922521
chol,6,TFP,-0.18612522978377
chol,7,vfci,0.0114414372354914
chol,7,output,-0.394672950059678
chol,7,investment,-1.07961340328241
chol,7,consumption,-0.219000445711948
chol,7,hours_worked,-0.240442046584948
chol,7,unemployment,0.116929967827388
chol,7,labor_share,0.0807039964242366
chol,7,interest,0.0590469821908645
chol,7,inflation,0.0153960402879644
chol,7,productivity,-0.270449654925117
chol,7,TFP,-0.162374747748238
chol,8,vfci,-0.00460004108167517
chol,8,output,-0.441232733533614
chol,8,investment,-1.2204202316295
chol,8,consumption,-0.25391304451232
chol,8,hours_worked,-0.292198051784926
chol,8,unemployment,0.152086268963936
chol,8,labor_share,0.044835424320855
chol,8,interest,0.0406145537010864
chol,8,inflation,0.00257679808022141
chol,8,productivity,-0.244553761923619
chol,8,TFP,-0.145690572614518
chol,9,vfci,-0.0170850810887016
chol,9,output,-0.467524271738376
chol,9,investment,-1.277060069318
chol,9,consumption,-0.279750042281941
chol,9,hours_worked,-0.323674847440241
chol,9,unemployment,0.177442200970797
chol,9,labor_share,0.00800373245138466
chol,9,interest,0.0239273282213675
chol,9,inflation,-0.0082154195931364
chol,9,productivity,-0.213663056339762
chol,9,TFP,-0.136719742481843
chol,10,vfci,-0.0260109983692414
chol,10,output,-0.475120312217754
chol,10,investment,-1.25844941499103
chol,10,consumption,-0.296190996273476
chol,10,hours_worked,-0.335658221643023
chol,10,unemployment,0.192435443982214
chol,10,labor_share,-0.0273042414987653
chol,10,interest,0.0096603238746917
chol,10,inflation,-0.016697690688596
chol,10,productivity,-0.181722120727274
chol,10,TFP,-0.134391359866413
chol,11,vfci,-0.0316313461891107
chol,11,output,-0.466814148769808
chol,11,investment,-1.17879942773469
chol,11,consumption,-0.303823432674495
chol,11,hours_worked,-0.330566959529055
chol,11,unemployment,0.197557617224808
chol,11,labor_share,-0.0592373731796874
chol,11,interest,-0.00183199667645072
chol,11,inflation,-0.0229245325341933
chol,11,productivity,-0.151705482994718
chol,11,TFP,-0.136965914238968
chol,12,vfci,-0.0343556352966245
chol,12,output,-0.445902831160547
chol,12,investment,-1.05427329995046
chol,12,consumption,-0.303749570058915
chol,12,hours_worked,-0.311639458584526
chol,12,unemployment,0.193986222917305
chol,12,labor_share,-0.0864814060145971
chol,12,interest,-0.0104659699062499
chol,12,inflation,-0.0271178183652731
chol,12,productivity,-0.12559326286252
chol,12,TFP,-0.142512559232586
chol,13,vfci,-0.0346803832611169
chol,13,output,-0.415755871340019
chol,13,investment,-0.900786025490659
chol,13,consumption,-0.297321200418494
chol,13,hours_worked,-0.282378762689051
chol,13,unemployment,0.183267505027221
chol,13,labor_share,-0.108206912057677
chol,13,interest,-0.0163771540245969
chol,13,inflation,-0.0295800935402048
chol,13,productivity,-0.104504779097751
chol,13,TFP,-0.149318165751152
chol,14,vfci,-0.0331293917509921
chol,14,output,-0.379524142220692
chol,14,investment,-0.7326382179744
chol,14,consumption,-0.285950498323362
chol,14,hours_worked,-0.246169188150651
chol,14,unemployment,0.167081589221786
chol,14,labor_share,-0.124010141876358
chol,14,interest,-0.0198537045302156
chol,14,inflation,-0.0306351879228358
chol,14,productivity,-0.0888674067316716
chol,14,TFP,-0.156033755467215
chol,15,vfci,-0.0302103811297242
chol,15,output,-0.339975933192073
chol,15,investment,-0.561801818999508
chol,15,consumption,-0.270991482511585
chol,15,hours_worked,-0.20605207004827
chol,15,unemployment,0.147079026670043
chol,15,labor_share,-0.133857720525712
chol,15,interest,-0.0212742227073218
chol,15,inflation,-0.0305938090059398
chol,15,productivity,-0.0785899061316556
chol,15,TFP,-0.161711635632872
chol,16,vfci,-0.0263862375065043
chol,16,output,-0.299422358183198
chol,16,investment,-0.397676598053397
chol,16,consumption,-0.253670437921322
chol,16,hours_worked,-0.16461087660147
chol,16,unemployment,0.124776685080901
chol,16,labor_share,-0.138022149377198
chol,16,interest,-0.0210560841799985
chol,16,inflation,-0.0297359269676689
chol,16,productivity,-0.0732210322569363
chol,16,TFP,-0.165768808907095
chol,17,vfci,-0.0220583569322741
chol,17,output,-0.259702381347901
chol,17,investment,-0.247147893269068
chol,17,consumption,-0.235050505339771
chol,17,hours_worked,-0.123932504822794
chol,17,unemployment,0.101498156062422
chol,17,labor_share,-0.137013872215251
chol,17,interest,-0.0196161612489425
chol,17,inflation,-0.0283032290828873
chol,17,productivity,-0.0720832684922199
chol,17,TFP,-0.167920292912157
chol,18,vfci,-0.01755921737379
chol,18,output,-0.222204470440741
chol,18,investment,-0.114818557828466
chol,18,consumption,-0.216018667955701
chol,18,hours_worked,-0.0856161007470488
chol,18,unemployment,0.0783461032637336
chol,18,labor_share,-0.131512648889565
chol,18,interest,-0.0173434622628016
chol,18,inflation,-0.0264975431159168
chol,18,productivity,-0.0743799258073937
chol,18,TFP,-0.168105452006363
chol,19,vfci,-0.013151518482376
chol,19,output,-0.187908797572602
chol,19,investment,-0.00332626248987984
chol,19,consumption,-0.197286928340938
chol,19,hours_worked,-0.0508097757962474
chol,19,unemployment,0.0561964239986151
chol,19,labor_share,-0.122302814699708
chol,19,interest,-0.0145819000408943
chol,19,inflation,-0.0244825019556303
chol,19,productivity,-0.0792769010472618
chol,19,TFP,-0.166420352313423
chol,20,vfci,-0.00903169659964888
chol,20,output,-0.157439435852939
chol,20,investment,0.0863109735603516
chol,20,consumption,-0.179402151807341
chol,20,hours_worked,-0.0202619907899659
chol,20,unemployment,0.0357067585602437
chol,20,labor_share,-0.110215378425999
chol,20,interest,-0.0116210683155184
chol,20,inflation,-0.0223868127402651
chol,20,productivity,-0.0859623816350588
chol,20,TFP,-0.163061503267508
chol,21,vfci,-0.0053361499064982
chol,21,output,-0.13111996834617
chol,21,investment,0.154355169875248
chol,21,consumption,-0.162760987286617
chol,21,hours_worked,0.0056207503385732
chol,21,unemployment,0.0173340157438219
chol,21,labor_share,-0.0960790053572624
chol,21,interest,-0.00869302091361653
chol,21,inflation,-0.0203082011155048
chol,21,productivity,-0.0936881897133163
chol,21,TFP,-0.158282119467149
chol,22,vfci,-0.00214895684383506
chol,22,output,-0.109028569183126
chol,22,investment,0.202033427488992
chol,22,consumption,-0.147627539008999
chol,22,hours_worked,0.026715012059016
chol,22,unemployment,0.00135719836127031
chol,22,labor_share,-0.0806807663839143
chol,22,interest,-0.00597333739594855
chol,22,inflation,-0.0183175387310846
chol,22,productivity,-0.101796328266837
chol,22,TFP,-0.152359812501383
chol,23,vfci,0.00048977252228256
chol,23,output,-0.091050240228374
chol,23,investment,0.231256865745098
chol,23,consumption,-0.134152264126724
chol,23,hours_worked,0.0431234158559043
chol,23,unemployment,-0.0120970590044614
chol,23,labor_share,-0.0647367211555167
chol,23,interest,-0.00358509134254841
chol,23,inflation,-0.0164629022553317
chol,23,productivity,-0.109733848422475
chol,23,TFP,-0.145573761452534
chol,24,vfci,0.00257550709922454
chol,24,output,-0.0769248601257599
