identification,h,response,irf
hr_macro,8,unemployment,0.0894205303011655
hr_macro,8,labor_share,0.00984288864998239
hr_macro,8,interest,0.00670442048675428
hr_macro,8,inflation,-0.0437343481516189
hr_macro,8,productivity,-0.285444020219129
hr_macro,8,TFP,-0.227921581411115
hr_macro,9,output,-0.446005001440418
hr_macro,9,investment,-1.35224271548112
hr_macro,9,consumption,-0.237678652668994
hr_macro,9,hours_worked,-0.235772439821642
hr_macro,9,unemployment,0.115492142247442
hr_macro,9,labor_share,-0.00810422438926976
hr_macro,9,interest,-0.00937537936760866
hr_macro,9,inflation,-0.0462927554821847
hr_macro,9,productivity,-0.250699637513491
hr_macro,9,TFP,-0.22709690317449
hr_macro,10,output,-0.454730112635828
hr_macro,10,investment,-1.33814620289716
hr_macro,10,consumption,-0.253773877460152
hr_macro,10,hours_worked,-0.258515477324663
hr_macro,10,unemployment,0.130509088621029
hr_macro,10,labor_share,-0.0301727505129973
hr_macro,10,interest,-0.0231478070737358
hr_macro,10,inflation,-0.0474610096984078
hr_macro,10,productivity,-0.217775053902012
hr_macro,10,TFP,-0.22699527865136
hr_macro,11,output,-0.45080056727067
hr_macro,11,investment,-1.28407029065224
hr_macro,11,consumption,-0.261479417700886
hr_macro,11,hours_worked,-0.266445501796753
hr_macro,11,unemployment,0.135924442742673
hr_macro,11,labor_share,-0.0541702721238983
hr_macro,11,interest,-0.0343308187036189
hr_macro,11,inflation,-0.0476608362372328
hr_macro,11,productivity,-0.187809678859701
hr_macro,11,TFP,-0.227152541766832
hr_macro,12,output,-0.436610939422218
hr_macro,12,investment,-1.19972618613429
hr_macro,12,consumption,-0.262443100283292
hr_macro,12,hours_worked,-0.262258442542156
hr_macro,12,unemployment,0.133310157349175
hr_macro,12,labor_share,-0.078287430078468
hr_macro,12,interest,-0.0428547376276159
hr_macro,12,inflation,-0.0471517384967751
hr_macro,12,productivity,-0.161513976542974
hr_macro,12,TFP,-0.227320053650161
hr_macro,13,output,-0.414637101299033
hr_macro,13,investment,-1.09447575982898
hr_macro,13,consumption,-0.258253199370644
hr_macro,13,hours_worked,-0.248688295170465
hr_macro,13,unemployment,0.124311631825082
hr_macro,13,labor_share,-0.100776319016315
hr_macro,13,interest,-0.0488284675358565
hr_macro,13,inflation,-0.0461460403804257
hr_macro,13,productivity,-0.139332506706566
hr_macro,13,TFP,-0.227320994015649
hr_macro,14,output,-0.387191993293454
hr_macro,14,investment,-0.976703344053011
hr_macro,14,consumption,-0.250330091217307
hr_macro,14,hours_worked,-0.228340088596468
hr_macro,14,unemployment,0.110521797404818
hr_macro,14,labor_share,-0.120305840056166
hr_macro,14,interest,-0.0524765179879775
hr_macro,14,inflation,-0.0447830167487116
hr_macro,14,productivity,-0.121402837431793
hr_macro,14,TFP,-0.227017790324353
hr_macro,15,output,-0.356372098038733
hr_macro,15,investment,-0.853707552426652
hr_macro,15,consumption,-0.239900125443755
hr_macro,15,hours_worked,-0.203586254426024
hr_macro,15,unemployment,0.0934133554764023
hr_macro,15,labor_share,-0.135910694228645
hr_macro,15,interest,-0.0541010601339908
hr_macro,15,inflation,-0.0431637736695968
hr_macro,15,productivity,-0.107645166512722
hr_macro,15,TFP,-0.226301103053778
hr_macro,16,output,-0.323997813431219
hr_macro,16,investment,-0.731560130037402
hr_macro,16,consumption,-0.227995482173802
hr_macro,16,hours_worked,-0.176503832740264
hr_macro,16,unemployment,0.0743007644692487
hr_macro,16,labor_share,-0.147027325242594
hr_macro,16,interest,-0.0540436377626713
hr_macro,16,inflation,-0.0413593954358838
hr_macro,16,productivity,-0.0977934788945493
hr_macro,16,TFP,-0.225074033861137
hr_macro,17,output,-0.291585897573342
hr_macro,17,investment,-0.615081374536849
hr_macro,17,consumption,-0.215451874721996
hr_macro,17,hours_worked,-0.148837521879385
hr_macro,17,unemployment,0.0543118200147752
hr_macro,17,labor_share,-0.153451933694776
hr_macro,17,interest,-0.0526567795246678
hr_macro,17,inflation,-0.0394224042903453
hr_macro,17,productivity,-0.0914491910028336
hr_macro,17,TFP,-0.223254108114799
hr_macro,18,output,-0.260347351589926
hr_macro,18,investment,-0.507878109270466
hr_macro,18,consumption,-0.202926541767909
hr_macro,18,hours_worked,-0.121991890030216
hr_macro,18,unemployment,0.0343809955347163
hr_macro,18,labor_share,-0.155287935748501
hr_macro,18,interest,-0.0502818409693092
hr_macro,18,inflation,-0.0373939203025449
hr_macro,18,productivity,-0.0881237057365002
hr_macro,18,TFP,-0.220773101806492
hr_macro,19,output,-0.231197684472774
hr_macro,19,investment,-0.412427446264959
hr_macro,19,consumption,-0.190915165557924
hr_macro,19,hours_worked,-0.0970404724412252
hr_macro,19,unemployment,0.015250738040808
hr_macro,19,labor_share,-0.15288307156368
hr_macro,19,interest,-0.0472333346413337
hr_macro,19,inflation,-0.0353079912569033
hr_macro,19,productivity,-0.0872783080692425
hr_macro,19,TFP,-0.217581003372166
hr_macro,20,output,-0.20478056947883
hr_macro,20,investment,-0.330198474233187
hr_macro,20,consumption,-0.179773377978426
hr_macro,20,hours_worked,-0.0747492026120316
hr_macro,20,unemployment,-0.00251783133372689
hr_macro,20,labor_share,-0.146761867868309
hr_macro,20,interest,-0.0437887710956297
hr_macro,20,inflation,-0.0331944212843236
hr_macro,20,productivity,-0.0883585612269654
hr_macro,20,TFP,-0.213648781323704
hr_macro,21,output,-0.181497742417378
hr_macro,21,investment,-0.261792946692346
hr_macro,21,consumption,-0.169737686810121
hr_macro,21,hours_worked,-0.0556085404321938
hr_macro,21,unemployment,-0.0185292551992367
hr_macro,21,labor_share,-0.137562528732927
hr_macro,21,interest,-0.0401829912840483
hr_macro,21,inflation,-0.0310799265331287
hr_macro,21,productivity,-0.0908224716899356
hr_macro,21,TFP,-0.208970421080304
hr_macro,22,output,-0.161543392288073
hr_macro,22,investment,-0.207096826767845
hr_macro,22,consumption,-0.16094586218947
hr_macro,22,hours_worked,-0.0398709437314614
hr_macro,22,unemployment,-0.0325345668184282
hr_macro,22,labor_share,-0.125979679313443
hr_macro,22,interest,-0.0366061654170791
hr_macro,22,inflation,-0.0289885569456482
hr_macro,22,productivity,-0.0941628709035451
hr_macro,22,TFP,-0.203563442754552
hr_macro,23,output,-0.14493994488337
hr_macro,23,investment,-0.165432151856912
hr_macro,23,consumption,-0.153455834051693
hr_macro,23,hours_worked,-0.0275906099246001
hr_macro,23,unemployment,-0.0444103854651973
hr_macro,23,labor_share,-0.112716295767006
hr_macro,23,interest,-0.0332045526304193
hr_macro,23,inflation,-0.026941560635274
hr_macro,23,productivity,-0.0979238162724647
hr_macro,23,TFP,-0.197467899335825
hr_macro,24,output,-0.131573467902296
hr_macro,24,investment,-0.13570263006916
hr_macro,24,consumption,-0.147262779585715
hr_macro,24,hours_worked,-0.0186631716951142
hr_macro,24,unemployment,-0.0541375386544525
hr_macro,24,labor_share,-0.0984452522414234
hr_macro,24,interest,-0.0300832880627541
hr_macro,24,inflation,-0.0249570686729713
hr_macro,24,productivity,-0.101711625478051
hr_macro,24,TFP,-0.190744060996113
hr_macro,25,output,-0.121227221378897
hr_macro,25,investment,-0.116527574107117
hr_macro,25,consumption,-0.142314299180899
hr_macro,25,hours_worked,-0.0128636246197605
hr_macro,25,unemployment,-0.0617801449364689
hr_macro,25,labor_share,-0.08378069027421
hr_macro,25,interest,-0.0273105340333047
hr_macro,25,inflation,-0.0230497682371475
hr_macro,25,productivity,-0.105201031247305
hr_macro,25,TFP,-0.183469063287647
hr_macro,26,output,-0.11361233745883
hr_macro,26,investment,-0.106360658250086
hr_macro,26,consumption,-0.138523632319336
hr_macro,26,hours_worked,-0.00988123727796303
hr_macro,26,unemployment,-0.0674658824726497
hr_macro,26,labor_share,-0.0692585490309566
hr_macro,26,interest,-0.0249224543823799
hr_macro,26,inflation,-0.0212306902573817
hr_macro,26,productivity,-0.108137164922786
hr_macro,26,TFP,-0.175732899779808
hr_macro,27,output,-0.108394983952987
hr_macro,27,investment,-0.103591416900121
hr_macro,27,consumption,-0.13578098918864
hr_macro,27,hours_worked,-0.00935063279056398
hr_macro,27,unemployment,-0.0713679308262114
hr_macro,27,labor_share,-0.0553252457563966
hr_macro,27,interest,-0.0229285710076282
hr_macro,27,inflation,-0.0195071684474615
hr_macro,27,productivity,-0.11033408684159
hr_macro,27,TFP,-0.167634108657956
hr_macro,28,output,-0.105219643424326
hr_macro,28,investment,-0.106628611035119
hr_macro,28,consumption,-0.133963086171584
hr_macro,28,hours_worked,-0.0108785690272795
hr_macro,28,unemployment,-0.0736889175033635
hr_macro,28,labor_share,-0.0423332686617424
hr_macro,28,interest,-0.0213171583733322
hr_macro,28,inflation,-0.017882980857786
hr_macro,28,productivity,-0.111670600110037
hr_macro,28,TFP,-0.159275477533327
hr_macro,29,output,-0.103728386343064
hr_macro,29,investment,-0.113965591592031
hr_macro,29,consumption,-0.132941007098102
hr_macro,29,hours_worked,-0.0140662309187951
hr_macro,29,unemployment,-0.0746470525386743
hr_macro,29,labor_share,-0.0305423520519983
hr_macro,29,interest,-0.0200604172274939
hr_macro,29,inflation,-0.0163586568660422
hr_macro,29,productivity,-0.112084057082618
hr_macro,29,TFP,-0.150760026363008
hr_macro,30,output,-0.103576198410834
hr_macro,30,investment,-0.12422854252581
hr_macro,30,consumption,-0.132586518830138
hr_macro,30,hours_worked,-0.0185270701661334
hr_macro,30,unemployment,-0.074464521014574
hr_macro,30,labor_share,-0.0201249276191011
hr_macro,30,interest,-0.0191192425473882
hr_macro,30,inflation,-0.014931913498525
hr_macro,30,productivity,-0.111562814209434
hr_macro,30,TFP,-0.142187462372135
hr_macro,31,output,-0.104442566860694
hr_macro,31,investment,-0.136209049600975
hr_macro,31,consumption,-0.132776977470546
hr_macro,31,hours_worked,-0.0239003994195495
hr_macro,31,unemployment,-0.0733581088738866
hr_macro,31,labor_share,-0.0111746294444715
hr_macro,31,interest,-0.0184474636173789
hr_macro,31,inflation,-0.0135981777980024
hr_macro,31,productivity,-0.110137921288198
hr_macro,31,TFP,-0.133651232883121
hr_macro,32,output,-0.106039633958468
hr_macro,32,investment,-0.148882814800181
hr_macro,32,consumption,-0.133398965246121
hr_macro,32,hours_worked,-0.02986107362531
hr_macro,32,unemployment,-0.0715319632055522
hr_macro,32,labor_share,-0.0037167638380746
hr_macro,32,interest,-0.0179954860193055
hr_macro,32,inflation,-0.0123511508686744
hr_macro,32,productivity,-0.107874548334102
hr_macro,32,TFP,-0.125236240164652
hr_macro,33,output,-0.108117296882611
hr_macro,33,investment,-0.161416554592069
hr_macro,33,consumption,-0.134350800755302
hr_macro,33,hours_worked,-0.0361256772555193
hr_macro,33,unemployment,-0.0691723314232738
hr_macro,33,labor_share,0.00228018959436591
hr_macro,33,interest,-0.0177133073910947
hr_macro,33,inflation,-0.0111833733728494
hr_macro,33,productivity,-0.104863565941732
hr_macro,33,TFP,-0.117017229954421
hr_macro,34,output,-0.110465675228278
hr_macro,34,investment,-0.173165204994126
hr_macro,34,consumption,-0.13554406684263
hr_macro,34,hours_worked,-0.0424556882183339
hr_macro,34,unemployment,-0.0664440826642656
hr_macro,34,labor_share,0.00689281417088568
hr_macro,34,interest,-0.0175529118737446
hr_macro,34,inflation,-0.010086759091759
hr_macro,34,productivity,-0.101213606722162
hr_macro,34,TFP,-0.10905782354244
hr_macro,35,output,-0.112915385212312
hr_macro,35,investment,-0.183661533438959
hr_macro,35,consumption,-0.136904300232939
hr_macro,35,hours_worked,-0.0486581126255924
hr_macro,35,unemployment,-0.0634887878872144
hr_macro,35,labor_share,0.0102313355173639
hr_macro,35,interest,-0.0174700733007834
hr_macro,35,inflation,-0.00905307135762052
hr_macro,35,productivity,-0.0970438506914263
hr_macro,35,TFP,-0.101410132699883
hr_macro,36,output,-0.115336057487432
hr_macro,36,investment,-0.192600150553674
hr_macro,36,consumption,-0.138370985025814
hr_macro,36,hours_worked,-0.0545840843950709
hr_macro,36,unemployment,-0.0604241208102377
hr_macro,36,labor_share,0.0124289971629255
hr_macro,36,interest,-0.0174256153679042
hr_macro,36,inflation,-0.00807432554241215
hr_macro,36,productivity,-0.0924776991327496
hr_macro,36,TFP,-0.0941148765034111
hr_macro,37,output,-0.117633517202201
hr_macro,37,investment,-0.199817746098321
hr_macro,37,consumption,-0.139896987742466
hr_macro,37,hours_worked,-0.0601259045715852
hr_macro,37,unemployment,-0.0573443384324286
hr_macro,37,labor_share,0.0136325473455962
hr_macro,37,interest,-0.0173861892253134
hr_macro,37,inflation,-0.00714310857749509
hr_macro,37,productivity,-0.087637431603439
hr_macro,37,TFP,-0.0872019080703496
hr_macro,38,output,-0.11974601433502
hr_macro,38,investment,-0.205271162401034
hr_macro,38,consumption,-0.141447564749562
hr_macro,38,hours_worked,-0.0652129616866033
hr_macro,38,unemployment,-0.0543216056939717
hr_macro,38,labor_share,0.0139940316169065
hr_macro,38,interest,-0.0173246360773561
hr_macro,38,inflation,-0.00625281320861756
hr_macro,38,productivity,-0.0826398806970209
hr_macro,38,TFP,-0.0806910558319764
hr_macro,39,output,-0.121639852802718
hr_macro,39,investment,-0.209014683010622
hr_macro,39,consumption,-0.142999063614231
hr_macro,39,hours_worked,-0.0698069304708695
hr_macro,39,unemployment,-0.0514079421303726
hr_macro,39,labor_share,0.0136639842484108
hr_macro,39,interest,-0.0172200053106508
hr_macro,39,inflation,-0.00539779011482652
hr_macro,39,productivity,-0.0775931095095206
hr_macro,39,TFP,-0.0745931866150677
hr_macro,40,output,-0.123304721532587
hr_macro,40,investment,-0.211177668762799
hr_macro,40,consumption,-0.144537428562305
hr_macro,40,hours_worked,-0.0738965954305479
hr_macro,40,unemployment,-0.0486375874385907
hr_macro,40,labor_share,0.012786028733668
hr_macro,40,interest,-0.0170572982015326
hr_macro,40,inflation,-0.00457342507465501
hr_macro,40,productivity,-0.0725940375430443
hr_macro,40,TFP,-0.0689114048944061
hr_fin,1,output,0.453349581280238
hr_fin,1,investment,1.34995558320793
hr_fin,1,consumption,0.521429777012063
hr_fin,1,hours_worked,0.558046694621816
hr_fin,1,unemployment,-0.336275381632789
hr_fin,1,labor_share,-0.0427543990142433
hr_fin,1,interest,0.0994141861405092
hr_fin,1,inflation,0.074074376680715
hr_fin,1,productivity,-0.1070735621804
hr_fin,1,TFP,-0.112600778641937
hr_fin,2,output,0.404892632280992
hr_fin,2,investment,1.51717412465417
hr_fin,2,consumption,0.406441637864816
hr_fin,2,hours_worked,0.607443010562552
hr_fin,2,unemployment,-0.372208596821824
hr_fin,2,labor_share,0.0778691028067861
hr_fin,2,interest,0.125416175078688
hr_fin,2,inflation,0.0676002348205648
hr_fin,2,productivity,-0.24288158802635
hr_fin,2,TFP,-0.170388315218106
hr_fin,3,output,0.277228973490528
hr_fin,3,investment,1.16256970386302
hr_fin,3,consumption,0.260001030032737
hr_fin,3,hours_worked,0.467997159381883
hr_fin,3,unemployment,-0.280005061757049
hr_fin,3,labor_share,0.0480501695641466
hr_fin,3,interest,0.122298026982396
hr_fin,3,inflation,0.0424362937846541
hr_fin,3,productivity,-0.272110947486464
hr_fin,3,TFP,-0.16157713670614
hr_fin,4,output,0.180546404699253
hr_fin,4,investment,0.714318116873562
hr_fin,4,consumption,0.206942359435413
hr_fin,4,hours_worked,0.360669561510605
hr_fin,4,unemployment,-0.217597771564944
hr_fin,4,labor_share,0.0736937213342063
hr_fin,4,interest,0.11154930231796
hr_fin,4,inflation,0.0207023962582483
hr_fin,4,productivity,-0.288845449106049
hr_fin,4,TFP,-0.135509060565499
hr_fin,5,output,0.0938328958597022
hr_fin,5,investment,0.345802151056436
hr_fin,5,consumption,0.152238952247078
hr_fin,5,hours_worked,0.258041159524863
hr_fin,5,unemployment,-0.15642456644877
hr_fin,5,labor_share,0.0983744269369712
hr_fin,5,interest,0.0996529878294123
hr_fin,5,inflation,0.00555886527150329
hr_fin,5,productivity,-0.283544618550393
hr_fin,5,TFP,-0.108440295539144
hr_fin,6,output,0.0148117126380014
hr_fin,6,investment,0.0431466434514388
hr_fin,6,consumption,0.0993918719741093
hr_fin,6,hours_worked,0.161298837100066
hr_fin,6,unemployment,-0.096723627024677
hr_fin,6,labor_share,0.115067688735077
hr_fin,6,interest,0.0845751508126202
hr_fin,6,inflation,-0.00577554702985039
hr_fin,6,productivity,-0.268376217317434
hr_fin,6,TFP,-0.0913749730197482
hr_fin,7,output,-0.0532444412275771
hr_fin,7,investment,-0.200714763218119
hr_fin,7,consumption,0.0538170643602194
hr_fin,7,hours_worked,0.0768602122854639
hr_fin,7,unemployment,-0.0428250982889059
hr_fin,7,labor_share,0.124643577765818
hr_fin,7,interest,0.0675300621063097
hr_fin,7,inflation,-0.0143190800854763
hr_fin,7,productivity,-0.245711965650461
hr_fin,7,TFP,-0.0795023674001476
hr_fin,8,output,-0.106927241159922
hr_fin,8,investment,-0.38271173348069
hr_fin,8,consumption,0.0178298342763607
hr_fin,8,hours_worked,0.00740703667869778
hr_fin,8,unemployment,0.00240823384876807
hr_fin,8,labor_share,0.125055508851406
hr_fin,8,interest,0.0501313506395531
hr_fin,8,inflation,-0.0202432977487478
hr_fin,8,productivity,-0.217620813840518
hr_fin,8,TFP,-0.0711661126971573
hr_fin,9,output,-0.146604081431854
hr_fin,9,investment,-0.507540225851249
hr_fin,9,consumption,-0.00937483217725155
hr_fin,9,hours_worked,-0.0467220602812806
hr_fin,9,unemployment,0.0386069533445387
hr_fin,9,labor_share,0.117446009086273
hr_fin,9,interest,0.0333804459916401
hr_fin,9,inflation,-0.0242924636222381
hr_fin,9,productivity,-0.186572751826698
hr_fin,9,TFP,-0.0653072008251563
hr_fin,10,output,-0.17256944628842
hr_fin,10,investment,-0.580436563891419
hr_fin,10,consumption,-0.0281691846456861
hr_fin,10,hours_worked,-0.0858065654618755
hr_fin,10,unemployment,0.0656259232142971
hr_fin,10,labor_share,0.102632958795154
hr_fin,10,interest,0.0180496875643442
hr_fin,10,inflation,-0.0268575656276975
hr_fin,10,productivity,-0.154340563557161
hr_fin,10,TFP,-0.0612478290953939
hr_fin,11,output,-0.18605762362592
hr_fin,11,investment,-0.608579777891983
hr_fin,11,consumption,-0.0394543564509687
hr_fin,11,hours_worked,-0.110942313430451
hr_fin,11,unemployment,0.0839228381624998
hr_fin,11,labor_share,0.0826121084894978
hr_fin,11,interest,0.00463895202563055
hr_fin,11,inflation,-0.028343130178433
hr_fin,11,productivity,-0.122573767961495
hr_fin,11,TFP,-0.058498795391062
hr_fin,12,output,-0.188663651800096
hr_fin,12,investment,-0.599579598879651
hr_fin,12,consumption,-0.0443654811666725
hr_fin,12,hours_worked,-0.123769476150839
hr_fin,12,unemployment,0.0943540021939623
hr_fin,12,labor_share,0.0592759465828232
hr_fin,12,interest,-0.0065660933433104
hr_fin,12,inflation,-0.0290232964325032
hr_fin,12,productivity,-0.0924698659133725
hr_fin,12,TFP,-0.0567135034170674
hr_fin,13,output,-0.182223942633727
hr_fin,13,investment,-0.561329327821598
hr_fin,13,consumption,-0.044066712934838
hr_fin,13,hours_worked,-0.126212939543659
hr_fin,13,unemployment,0.0979822553760929
hr_fin,13,labor_share,0.0345600743348475
hr_fin,13,interest,-0.0154738960224801
hr_fin,13,inflation,-0.0291152264008694
hr_fin,13,productivity,-0.0649491756478268
hr_fin,13,TFP,-0.0556577286479684
hr_fin,14,output,-0.168649432006579
hr_fin,14,investment,-0.50148204984811
hr_fin,14,consumption,-0.0397113751459004
hr_fin,14,hours_worked,-0.120320219364225
hr_fin,14,unemployment,0.0959872616226107
hr_fin,14,labor_share,0.0101692152745576
hr_fin,14,interest,-0.0221373453292638
hr_fin,14,inflation,-0.0287749204778302
hr_fin,14,productivity,-0.0406155603589132
hr_fin,14,TFP,-0.0551361930681167
hr_fin,15,output,-0.149797552809091
hr_fin,15,investment,-0.427136804215353
hr_fin,15,consumption,-0.0323562496383632
hr_fin,15,hours_worked,-0.108114606696515
hr_fin,15,unemployment,0.0895600576436505
hr_fin,15,labor_share,-0.0124950398180786
hr_fin,15,interest,-0.0267168972540278
hr_fin,15,inflation,-0.0281144524093203
hr_fin,15,productivity,-0.019810895729582
hr_fin,15,TFP,-0.054985735626359
hr_fin,16,output,-0.127397805051475
hr_fin,16,investment,-0.34462784462688
hr_fin,16,consumption,-0.0229444210266445
hr_fin,16,hours_worked,-0.0914996997922783
hr_fin,16,unemployment,0.079847022786876
hr_fin,16,labor_share,-0.0323766009317386
hr_fin,16,interest,-0.0294451675396331
hr_fin,16,inflation,-0.0272154024016477
hr_fin,16,productivity,-0.00264890317176643
hr_fin,16,TFP,-0.0550552993031751
hr_fin,17,output,-0.102989561411114
hr_fin,17,investment,-0.259376610795205
hr_fin,17,consumption,-0.0122832911122284
hr_fin,17,hours_worked,-0.0721883814906635
hr_fin,17,unemployment,0.0679012560494878
hr_fin,17,labor_share,-0.0487747991918016
hr_fin,17,interest,-0.0305966226108821
hr_fin,17,inflation,-0.0261375086912537
hr_fin,17,productivity,0.0109441795932615
hr_fin,17,TFP,-0.0552040044810979
hr_fin,18,output,-0.0778924134923739
hr_fin,18,investment,-0.175832737411714
hr_fin,18,consumption,-0.00104412502745866
hr_fin,18,hours_worked,-0.05166184308248
hr_fin,18,unemployment,0.054655458342809
hr_fin,18,labor_share,-0.0613162786749991
hr_fin,18,interest,-0.0304630157168549
hr_fin,18,inflation,-0.0249269445348
hr_fin,18,productivity,0.0211878430630881
hr_fin,18,TFP,-0.0553007634910236
hr_fin,19,output,-0.0531913921203828
hr_fin,19,investment,-0.0974667585380948
hr_fin,19,consumption,0.0102335229782716
hr_fin,19,hours_worked,-0.0311494214584873
hr_fin,19,unemployment,0.0409061961504941
hr_fin,19,labor_share,-0.0699150424551269
hr_fin,19,interest,-0.0293339605433998
hr_fin,19,inflation,-0.0236210929436709
hr_fin,19,productivity,0.0284088681832288
hr_fin,19,TFP,-0.0552274642040956
hr_fin,20,output,-0.0297381994616426
hr_fin,20,investment,-0.0268135353219309
hr_fin,20,consumption,0.0211317565086808
hr_fin,20,hours_worked,-0.0116257286088706
hr_fin,20,unemployment,0.0273086183102975
hr_fin,20,labor_share,-0.0747193023713587
hr_fin,20,interest,-0.0274826532934852
hr_fin,20,inflation,-0.0222520200379239
hr_fin,20,productivity,0.0330049140557123
hr_fin,20,TFP,-0.0548828279273755
hr_fin,21,output,-0.00816273338287068
hr_fin,21,investment,0.0344511512484123
hr_fin,21,consumption,0.031341592206132
hr_fin,21,hours_worked,0.00617936453036019
hr_fin,21,unemployment,0.0143787876621896
hr_fin,21,labor_share,-0.0760561909094465
hr_fin,21,interest,-0.0251559600070367
hr_fin,21,inflation,-0.0208482650942424
hr_fin,21,productivity,0.0354127204437505
hr_fin,21,TFP,-0.0541857873784018
hr_fin,22,output,0.0111077846401256
hr_fin,22,investment,0.0854102099052411
hr_fin,22,consumption,0.0406491227253714
hr_fin,22,hours_worked,0.0217616199463023
hr_fin,22,unemployment,0.00250147187113003
hr_fin,22,labor_share,-0.0743772892277128
hr_fin,22,interest,-0.0225683134119474
hr_fin,22,inflation,-0.0194356825838859
hr_fin,22,productivity,0.0360807340555006
hr_fin,22,TFP,-0.0530778665963542
hr_fin,23,output,0.0278248509883237
hr_fin,23,investment,0.125791303493878
hr_fin,23,consumption,0.0489213857409206
hr_fin,23,hours_worked,0.03481724771592
hr_fin,23,unemployment,-0.00805819937935598
hr_fin,23,labor_share,-0.070208871618672
hr_fin,23,interest,-0.0198987085803983
hr_fin,23,inflation,-0.0180376108816774
hr_fin,23,productivity,0.0354467478306069
hr_fin,23,TFP,-0.0515241162780453
hr_fin,24,output,0.0418921411354064
hr_fin,24,investment,0.155847497778721
hr_fin,24,consumption,0.0560927268122439
hr_fin,24,hours_worked,0.0452142781110406
hr_fin,24,unemployment,-0.0171406952251595
hr_fin,24,labor_share,-0.0641087581618915
hr_fin,24,interest,-0.0172901600292283
hr_fin,24,inflation,-0.0166746846321581
hr_fin,24,productivity,0.0339204422161307
hr_fin,24,TFP,-0.0495126594951294
hr_fin,25,output,0.0533381068717588
hr_fin,25,investment,0.176239054420305
hr_fin,25,consumption,0.0621519735836111
hr_fin,25,hours_worked,0.0529625475119357
hr_fin,25,unemployment,-0.024676748488883
hr_fin,25,labor_share,-0.0566308075388613
hr_fin,25,interest,-0.0148510229141119
hr_fin,25,inflation,-0.015364516803855
hr_fin,25,productivity,0.031870635975549
hr_fin,25,TFP,-0.0470529734313347
hr_fin,26,output,0.0622891038341186
hr_fin,26,investment,0.187921500413833
hr_fin,26,consumption,0.0671306821342594
hr_fin,26,hours_worked,0.0581839398340446
hr_fin,26,unemployment,-0.0306716395886039
hr_fin,26,labor_share,-0.0482973336003549
hr_fin,26,interest,-0.0126576511454694
