identification,date,response,hd,total
chol_vfci_f12,1963-04-01,interest,0.186694808089511,0.0250078200753421
chol_vfci_f12,1963-07-01,labor_share,0.231230722728348,-0.712126642311217
chol_vfci_f12,1963-07-01,productivity,-0.0999445743068067,1.74317390216383
chol_vfci_f12,1963-07-01,vfci,0.168373440100567,0.046471221535924
chol_vfci_f12,1963-07-01,investment,-0.170332730833545,0.588454239995588
chol_vfci_f12,1963-07-01,consumption,0.0673762048500661,0.318803025702679
chol_vfci_f12,1963-07-01,unemployment,-0.100496098277268,0.600965787717058
chol_vfci_f12,1963-07-01,TFP,-0.0199146686298135,0.949224823665903
chol_vfci_f12,1963-07-01,interest,0.202213797961069,0.0692792829772707
chol_vfci_f12,1963-07-01,hours_worked,0.00974086425929307,-0.174014690432768
chol_vfci_f12,1963-07-01,output,0.0040274869830097,0.932521659491598
chol_vfci_f12,1963-07-01,inflation,0.0790678119122365,-0.785692037082911
chol_vfci_f12,1963-10-01,unemployment,-0.119403556605723,0.786019415185802
chol_vfci_f12,1963-10-01,vfci,0.247896503784597,0.124029439736893
chol_vfci_f12,1963-10-01,productivity,-0.126801398317299,-0.70705680741472
chol_vfci_f12,1963-10-01,inflation,0.105874098065351,-0.172696588136314
chol_vfci_f12,1963-10-01,hours_worked,0.00821052720166267,-0.310309427430668
chol_vfci_f12,1963-10-01,consumption,-0.0262059218766582,-0.885956109354599
chol_vfci_f12,1963-10-01,TFP,-0.0781604199993216,-0.517673675512826
chol_vfci_f12,1963-10-01,interest,0.293755412608679,0.0277670329689997
chol_vfci_f12,1963-10-01,investment,-0.138262041954165,0.00980073519236402
chol_vfci_f12,1963-10-01,labor_share,0.395842639164655,0.171482670876127
chol_vfci_f12,1963-10-01,output,-0.0481736119706679,-0.491532218963565
chol_vfci_f12,1964-01-01,unemployment,-0.0701630636522873,0.760044808823493
chol_vfci_f12,1964-01-01,hours_worked,-0.0577417661075416,1.47614719493173
chol_vfci_f12,1964-01-01,vfci,0.268060970306976,0.031918643601944
chol_vfci_f12,1964-01-01,investment,-0.152199539183163,1.92697173729185
chol_vfci_f12,1964-01-01,inflation,0.1427998969802,-0.723037731419295
chol_vfci_f12,1964-01-01,TFP,-0.0751907798280594,0.980264854201693
chol_vfci_f12,1964-01-01,consumption,-0.105217336342123,0.828732993104145
chol_vfci_f12,1964-01-01,labor_share,0.479564854795191,-0.714936766682819
chol_vfci_f12,1964-01-01,productivity,-0.106004704577086,0.000734998517655253
chol_vfci_f12,1964-01-01,interest,0.336625241980701,-0.0459774373167988
chol_vfci_f12,1964-01-01,output,-0.0890855170181499,1.02353679168946
chol_vfci_f12,1964-04-01,unemployment,-0.00580595211259348,0.516185913100419
chol_vfci_f12,1964-04-01,TFP,0.0521074215896938,-1.16759216914484
chol_vfci_f12,1964-04-01,hours_worked,-0.144718500577366,0.380950661269302
chol_vfci_f12,1964-04-01,investment,-0.646693925959242,-0.520236823242316
chol_vfci_f12,1964-04-01,inflation,0.155240775623649,-0.848295229246142
chol_vfci_f12,1964-04-01,labor_share,0.500846084933916,-0.194156111401335
chol_vfci_f12,1964-04-01,vfci,0.164919739316297,0.0286342543569388
chol_vfci_f12,1964-04-01,output,-0.137529065614421,0.0671820231310956
chol_vfci_f12,1964-04-01,consumption,-0.0331830873801276,0.638054642461633
chol_vfci_f12,1964-04-01,productivity,-0.0761723057538372,-0.0442546417105897
chol_vfci_f12,1964-04-01,interest,0.251097650724464,-0.120114579347636
chol_vfci_f12,1964-07-01,unemployment,0.0305786080411408,0.348146066970999
chol_vfci_f12,1964-07-01,hours_worked,-0.139914404105915,-0.206167728982964
chol_vfci_f12,1964-07-01,vfci,0.079411895074256,0.00276717547255993
chol_vfci_f12,1964-07-01,investment,-0.8526466517982,0.831264639076371
chol_vfci_f12,1964-07-01,consumption,0.0566580532437038,0.505637692638454
chol_vfci_f12,1964-07-01,TFP,0.0742942953183367,0.474291189425925
chol_vfci_f12,1964-07-01,inflation,0.151287860799362,-0.70830650386227
chol_vfci_f12,1964-07-01,productivity,-0.0461647369499645,0.457158590718598
chol_vfci_f12,1964-07-01,labor_share,0.50965410794256,-0.163324157036029
chol_vfci_f12,1964-07-01,interest,0.167834403163929,-0.209943321564504
chol_vfci_f12,1964-07-01,output,-0.132762850516756,0.532814982662912
chol_vfci_f12,1964-10-01,vfci,0.167602438999092,0.0244864343969302
chol_vfci_f12,1964-10-01,labor_share,0.569338503832014,1.41325250921914
chol_vfci_f12,1964-10-01,investment,-0.208764784127073,-1.45346516535314
chol_vfci_f12,1964-10-01,unemployment,0.0271708017378619,0.358447865899859
chol_vfci_f12,1964-10-01,productivity,-0.0573708705655663,-1.51883233584965
chol_vfci_f12,1964-10-01,inflation,0.164912403836449,-0.678296019199865
chol_vfci_f12,1964-10-01,hours_worked,-0.00660957172561485,9.48569094773866e-05
chol_vfci_f12,1964-10-01,TFP,-0.10348071014626,-0.633215450842708
chol_vfci_f12,1964-10-01,consumption,0.0172525388473736,-0.31102018057114
chol_vfci_f12,1964-10-01,interest,0.25726819236657,-0.257330427697538
chol_vfci_f12,1964-10-01,output,-0.0468856802000544,-0.656425897919547
chol_vfci_f12,1965-01-01,unemployment,0.0357775491280051,0.245155257619579
chol_vfci_f12,1965-01-01,TFP,-0.219562187681705,-0.535655033641769
chol_vfci_f12,1965-01-01,inflation,0.203587309591892,-0.64752876062521
chol_vfci_f12,1965-01-01,productivity,-0.106167754303724,0.889671559875151
chol_vfci_f12,1965-01-01,labor_share,0.668904542809746,0.252754196647969
chol_vfci_f12,1965-01-01,output,-0.00585201277751807,1.55003153505976
chol_vfci_f12,1965-01-01,vfci,0.323978202014813,0.0949318460927339
chol_vfci_f12,1965-01-01,investment,0.423548047441036,7.85298265598648
chol_vfci_f12,1965-01-01,consumption,-0.122256085932948,0.120020705374811
chol_vfci_f12,1965-01-01,hours_worked,0.0648162521037167,1.09183836296051
chol_vfci_f12,1965-01-01,interest,0.4368448693033,-0.22854274328091
chol_vfci_f12,1965-04-01,unemployment,0.115886119399883,0.0116573341143914
chol_vfci_f12,1965-04-01,investment,-0.159029233321712,-0.490835724292499
chol_vfci_f12,1965-04-01,vfci,0.260964919789956,0.150742504575848
chol_vfci_f12,1965-04-01,hours_worked,-0.0890389946437858,0.323552048283167
chol_vfci_f12,1965-04-01,labor_share,0.698627311090503,0.470779840622281
chol_vfci_f12,1965-04-01,output,-0.111522768115768,0.457779102209799
chol_vfci_f12,1965-04-01,consumption,-0.148182477066145,0.576571108489075
chol_vfci_f12,1965-04-01,inflation,0.226710612061103,-0.69649993099876
chol_vfci_f12,1965-04-01,interest,0.410539248730389,-0.267280496413064
chol_vfci_f12,1965-04-01,TFP,-0.0227606497436263,-0.100420837298357
chol_vfci_f12,1965-04-01,productivity,-0.112690963287913,-0.0666480849393945
chol_vfci_f12,1965-07-01,vfci,0.176835578556637,0.0852402306408996
chol_vfci_f12,1965-07-01,output,-0.0892786940936665,1.37062089240047
chol_vfci_f12,1965-07-01,unemployment,0.0917082899430413,-0.339643314231539
chol_vfci_f12,1965-07-01,investment,-0.749655896659832,2.00856143877925
chol_vfci_f12,1965-07-01,TFP,0.0570432576959617,1.69025341883685
chol_vfci_f12,1965-07-01,labor_share,0.723684507134897,-0.760373925611473
chol_vfci_f12,1965-07-01,inflation,0.236580897703456,-0.776030935436967
chol_vfci_f12,1965-07-01,consumption,0.10198949474716,0.687122443236805
chol_vfci_f12,1965-07-01,productivity,-0.12806548413076,1.49558424656612
chol_vfci_f12,1965-07-01,hours_worked,-0.0848550071503899,-0.227731353639306
chol_vfci_f12,1965-07-01,interest,0.338247084419369,-0.322892151115437
chol_vfci_f12,1965-10-01,consumption,0.00339121562661059,1.38765251080719
chol_vfci_f12,1965-10-01,inflation,0.24167874025714,-0.478843497110426
chol_vfci_f12,1965-10-01,labor_share,0.834719894117528,-1.24658911341869
chol_vfci_f12,1965-10-01,unemployment,0.11435295596326,-0.705542308233043
chol_vfci_f12,1965-10-01,vfci,0.199113398708149,0.0707643226513099
chol_vfci_f12,1965-10-01,productivity,-0.119579397032878,1.20538557305379
chol_vfci_f12,1965-10-01,investment,-0.624450431403809,1.42832085758592
chol_vfci_f12,1965-10-01,TFP,-0.0318941081243823,0.267156665438437
chol_vfci_f12,1965-10-01,output,-0.130391695435592,1.49219284443874
chol_vfci_f12,1965-10-01,interest,0.369405004829236,-0.347925855731012
chol_vfci_f12,1965-10-01,hours_worked,-0.0669347992860988,0.828662619340943
chol_vfci_f12,1966-01-01,labor_share,0.806262139862768,-1.05047091780695
chol_vfci_f12,1966-01-01,unemployment,0.238028735593933,-0.982520471408001
chol_vfci_f12,1966-01-01,vfci,0.142769211323696,0.140692582640201
chol_vfci_f12,1966-01-01,inflation,0.24752646441491,-0.522697472890616
chol_vfci_f12,1966-01-01,productivity,-0.0467709826787298,0.84327585864377
chol_vfci_f12,1966-01-01,investment,-0.468246897846052,5.4399331233099
chol_vfci_f12,1966-01-01,consumption,-0.119631049120098,0.410558360659895
chol_vfci_f12,1966-01-01,TFP,-0.027310058013045,0.439885493251943
chol_vfci_f12,1966-01-01,output,-0.161650886961461,1.71771550532163
chol_vfci_f12,1966-01-01,hours_worked,-0.134833824160929,0.174112421317849
chol_vfci_f12,1966-01-01,interest,0.332584373753829,-0.290274701382121
chol_vfci_f12,1966-04-01,investment,-0.21044427353325,-2.56697844030185
chol_vfci_f12,1966-04-01,inflation,0.256644564184388,-0.338550797661502
chol_vfci_f12,1966-04-01,labor_share,0.783146615013339,0.286334410687287
chol_vfci_f12,1966-04-01,productivity,-0.0753134872342948,-1.20191339860909
chol_vfci_f12,1966-04-01,TFP,-0.0810178588385341,-0.877016367816501
chol_vfci_f12,1966-04-01,unemployment,0.214315962593629,-1.16734977747586
chol_vfci_f12,1966-04-01,output,-0.0201180658888697,-0.344299799848436
chol_vfci_f12,1966-04-01,consumption,0.0662908642148593,0.330945127550301
chol_vfci_f12,1966-04-01,hours_worked,0.00160559565689486,0.306253288397023
chol_vfci_f12,1966-04-01,vfci,0.161159869983717,0.19270664282547
chol_vfci_f12,1966-04-01,interest,0.3587997007685,-0.235559931656874
chol_vfci_f12,1966-07-01,TFP,-0.0606323618064679,-0.120281776521969
chol_vfci_f12,1966-07-01,labor_share,0.852139617806787,0.727771583495837
chol_vfci_f12,1966-07-01,unemployment,0.256993995858953,-1.25698691011649
chol_vfci_f12,1966-07-01,inflation,0.255049523991812,-0.185807810803694
chol_vfci_f12,1966-07-01,productivity,-0.098271138994093,-0.176270478560233
chol_vfci_f12,1966-07-01,investment,-0.209320836262259,-0.233743584020063
chol_vfci_f12,1966-07-01,output,-0.0956312811971881,0.125192098705487
chol_vfci_f12,1966-07-01,vfci,0.182555429989625,0.297851965236627
chol_vfci_f12,1966-07-01,hours_worked,-0.0303038539322819,0.0452225654627974
chol_vfci_f12,1966-07-01,interest,0.398836318340673,-0.137008740812985
chol_vfci_f12,1966-07-01,consumption,-0.0743330633391787,-0.399020881674753
chol_vfci_f12,1966-10-01,labor_share,0.832317543745616,0.384863239004667
chol_vfci_f12,1966-10-01,unemployment,0.289054961264547,-1.44878869217786
chol_vfci_f12,1966-10-01,vfci,0.166264753895961,0.285153634830271
chol_vfci_f12,1966-10-01,inflation,0.266508806141142,-0.307499590624656
chol_vfci_f12,1966-10-01,TFP,-0.0565159216922242,0.588019487005357
chol_vfci_f12,1966-10-01,output,-0.0694304384993217,0.109604593178619
chol_vfci_f12,1966-10-01,consumption,-0.0332985915551765,-0.419246116012319
chol_vfci_f12,1966-10-01,hours_worked,-0.0364975561645338,-0.0378700663508138
chol_vfci_f12,1966-10-01,investment,-0.211684236976996,0.130349405049969
chol_vfci_f12,1966-10-01,productivity,-0.0901673343556334,0.115003565845624
chol_vfci_f12,1966-10-01,interest,0.399977009189663,-0.120397623691486
chol_vfci_f12,1967-01-01,labor_share,0.792164626742602,0.534047350925052
chol_vfci_f12,1967-01-01,consumption,-0.0288934035698289,0.305883536823712
chol_vfci_f12,1967-01-01,vfci,0.0257681978905791,0.13443076843182
chol_vfci_f12,1967-01-01,inflation,0.242314828534203,-0.712783481837324
chol_vfci_f12,1967-01-01,hours_worked,-0.139125369763816,-1.09142260814556
chol_vfci_f12,1967-01-01,TFP,0.08536533337657,1.61036570082911
chol_vfci_f12,1967-01-01,output,-0.155140053023707,0.237099482664525
chol_vfci_f12,1967-01-01,productivity,-0.0502376106016133,0.286223217457
chol_vfci_f12,1967-01-01,investment,-0.713801783270007,-2.86271652587733
chol_vfci_f12,1967-01-01,interest,0.272219820182131,-0.321485436720349
chol_vfci_f12,1967-01-01,unemployment,0.376693000721753,-1.44053579340398
chol_vfci_f12,1967-04-01,inflation,0.212547780802275,-0.611308618338087
chol_vfci_f12,1967-04-01,consumption,0.0969981802825356,0.276908582001867
chol_vfci_f12,1967-04-01,vfci,-0.0738219878779024,-0.0474563343975656
chol_vfci_f12,1967-04-01,investment,-0.70918980611803,-1.39542233980644
chol_vfci_f12,1967-04-01,labor_share,0.693105284737504,1.29197124306585
chol_vfci_f12,1967-04-01,interest,0.165994298887866,-0.540978328918527
chol_vfci_f12,1967-04-01,unemployment,0.405651643047868,-1.53043138095218
chol_vfci_f12,1967-04-01,productivity,-0.00461198202131927,-0.133782416569588
chol_vfci_f12,1967-04-01,hours_worked,-0.0898090327813389,0.323629285777575
chol_vfci_f12,1967-04-01,output,-0.0909874481687603,-0.585136533575165
chol_vfci_f12,1967-04-01,TFP,0.0692519489516513,0.781891587687488
chol_vfci_f12,1967-07-01,vfci,-0.239776820824748,-0.194207619920095
chol_vfci_f12,1967-07-01,inflation,0.150158313866109,-0.151697362102467
chol_vfci_f12,1967-07-01,productivity,0.0885142417107889,0.0105268370925925
chol_vfci_f12,1967-07-01,investment,-0.73490646363515,1.02565888748416
chol_vfci_f12,1967-07-01,labor_share,0.545172361986756,1.34529201520512
chol_vfci_f12,1967-07-01,consumption,-0.0272388863372288,-0.263662116397094
chol_vfci_f12,1967-07-01,interest,-0.00778471831166554,-0.574513422858813
chol_vfci_f12,1967-07-01,TFP,0.133289340295844,-0.727065023904154
chol_vfci_f12,1967-07-01,output,-0.15939473527781,0.262302738775963
chol_vfci_f12,1967-07-01,hours_worked,-0.162890146239194,0.465508925124241
chol_vfci_f12,1967-07-01,unemployment,0.543389817433874,-1.61708980505486
chol_vfci_f12,1967-10-01,labor_share,0.354426995932852,1.53160004265581
chol_vfci_f12,1967-10-01,productivity,0.0958589293951616,-0.209298722785788
chol_vfci_f12,1967-10-01,consumption,0.148447036524895,-0.455786066807569
chol_vfci_f12,1967-10-01,inflation,0.110966648191779,0.0149045132717201
chol_vfci_f12,1967-10-01,hours_worked,0.0664030291170373,0.554188832167532
chol_vfci_f12,1967-10-01,vfci,-0.22874074211277,-0.162583939930915
chol_vfci_f12,1967-10-01,unemployment,0.506696570560085,-1.59949107088366
chol_vfci_f12,1967-10-01,TFP,-0.036019765979496,0.586726227687072
chol_vfci_f12,1967-10-01,output,0.0741254294302012,0.0698448379052225
chol_vfci_f12,1967-10-01,investment,0.0631636412806488,1.59998347006805
chol_vfci_f12,1967-10-01,interest,-0.0220865727917858,-0.510148457081054
chol_vfci_f12,1968-01-01,labor_share,0.318464499106799,1.00720817504838
chol_vfci_f12,1968-01-01,productivity,0.0448657253109991,1.71145635331394
chol_vfci_f12,1968-01-01,inflation,0.0751242992837455,0.0209863331558946
chol_vfci_f12,1968-01-01,investment,0.689154514976381,2.49867487120392
chol_vfci_f12,1968-01-01,interest,0.0762271465655429,-0.358361350466401
chol_vfci_f12,1968-01-01,hours_worked,0.146635322076044,-0.6273168218635
chol_vfci_f12,1968-01-01,vfci,-0.123631857961013,0.0246644624569957
chol_vfci_f12,1968-01-01,unemployment,0.497334336780611,-1.87693478498878
chol_vfci_f12,1968-01-01,consumption,-0.0454211365249597,1.07198179122982
chol_vfci_f12,1968-01-01,TFP,-0.11860788786263,1.15356956924617
chol_vfci_f12,1968-01-01,output,0.0840964060273384,1.39689543449624
chol_vfci_f12,1968-04-01,labor_share,0.251163152683636,0.675443745051097
chol_vfci_f12,1968-04-01,unemployment,0.438832116730541,-2.04898787932665
chol_vfci_f12,1968-04-01,consumption,-0.0271530068730404,0.694912386817493
chol_vfci_f12,1968-04-01,vfci,-0.0295818680773816,0.205012767154803
chol_vfci_f12,1968-04-01,investment,0.95605416258904,2.47398874286731
chol_vfci_f12,1968-04-01,output,0.152504784263962,1.01731391335387
chol_vfci_f12,1968-04-01,inflation,0.0741479321009117,-0.0167631376081266
chol_vfci_f12,1968-04-01,TFP,-0.142661609622123,0.325655070377133
chol_vfci_f12,1968-04-01,interest,0.174029779681623,-0.0620546355859377
chol_vfci_f12,1968-04-01,hours_worked,0.192558174955672,1.05361166803198
chol_vfci_f12,1968-04-01,productivity,-0.0106054498081985,0.440521750498299
chol_vfci_f12,1968-07-01,hours_worked,0.0714772534548932,-0.257511872547628
chol_vfci_f12,1968-07-01,consumption,-0.0146501884068693,0.56288520464219
chol_vfci_f12,1968-07-01,vfci,-0.0822488692680323,0.230822958394278
chol_vfci_f12,1968-07-01,inflation,0.0515466853677139,-0.0803185069543511
chol_vfci_f12,1968-07-01,investment,0.270542205816649,-0.815619765249301
chol_vfci_f12,1968-07-01,labor_share,0.236616854965273,1.68247347744869
chol_vfci_f12,1968-07-01,unemployment,0.418959436512441,-2.21543384494561
chol_vfci_f12,1968-07-01,interest,0.126651521229648,-0.0690626949332854
chol_vfci_f12,1968-07-01,TFP,0.0299784313458475,-0.441431051219145
chol_vfci_f12,1968-07-01,productivity,-0.0402555224515504,-0.453055900463123
chol_vfci_f12,1968-07-01,output,0.0422801046218597,0.0841165686012413
chol_vfci_f12,1968-10-01,consumption,0.116344688394326,-0.415511677161865
chol_vfci_f12,1968-10-01,hours_worked,0.0481213942186556,0.0658163559187725
chol_vfci_f12,1968-10-01,unemployment,0.362857189375148,-2.37622628018728
chol_vfci_f12,1968-10-01,TFP,0.0631945530705217,-0.786320040193247
chol_vfci_f12,1968-10-01,labor_share,0.202265450491846,2.58795113492913
chol_vfci_f12,1968-10-01,vfci,-0.13970863156287,0.18804564276806
chol_vfci_f12,1968-10-01,inflation,0.0291529733970287,0.359166694335163
chol_vfci_f12,1968-10-01,investment,-0.131848913496448,0.329758586044107
chol_vfci_f12,1968-10-01,interest,0.0563871786086554,-0.0746605546412086
chol_vfci_f12,1968-10-01,output,0.0370431033053886,-0.299366539509702
chol_vfci_f12,1968-10-01,productivity,-0.0264129254472266,-0.730002517917064
chol_vfci_f12,1969-01-01,labor_share,0.245141935565858,2.03654867904885
chol_vfci_f12,1969-01-01,unemployment,0.306097059560907,-2.43144739210601
chol_vfci_f12,1969-01-01,hours_worked,0.109555986263956,0.501601280902546
chol_vfci_f12,1969-01-01,interest,0.109965060078711,0.0909270100316088
chol_vfci_f12,1969-01-01,vfci,-0.0700559187355939,0.26520437959036
chol_vfci_f12,1969-01-01,TFP,-0.0634901056941705,-0.435683367745145
chol_vfci_f12,1969-01-01,consumption,0.0646333953522865,0.202598339774857
chol_vfci_f12,1969-01-01,investment,0.186850417191643,4.19290210811946
chol_vfci_f12,1969-01-01,output,0.0579518272248581,0.913619755304113
chol_vfci_f12,1969-01-01,productivity,-0.0267314306990979,0.302266268358296
chol_vfci_f12,1969-01-01,inflation,0.0163112527581249,-0.00348665331961904
chol_vfci_f12,1969-04-01,TFP,-0.224456632037249,-1.02955327749586
chol_vfci_f12,1969-04-01,consumption,-0.0304838427401402,0.126104867966015
chol_vfci_f12,1969-04-01,labor_share,0.32918636394952,3.41079139653613
chol_vfci_f12,1969-04-01,interest,0.294230495518157,0.535016706923019
chol_vfci_f12,1969-04-01,unemployment,0.234047896522668,-2.48127283060051
chol_vfci_f12,1969-04-01,investment,0.853871683846869,-1.69391944404449
chol_vfci_f12,1969-04-01,output,0.125869723332321,-0.362587347512765
chol_vfci_f12,1969-04-01,hours_worked,0.200282285409637,0.296166793315862
chol_vfci_f12,1969-04-01,productivity,-0.0677744586290331,-1.31146202962766
chol_vfci_f12,1969-04-01,inflation,0.0396970092179554,0.245486695089357
chol_vfci_f12,1969-04-01,vfci,0.115095221121882,0.583391999202945
chol_vfci_f12,1969-07-01,TFP,-0.120549571219631,-0.467770914121124
chol_vfci_f12,1969-07-01,labor_share,0.421375178021855,4.14936039950221
chol_vfci_f12,1969-07-01,hours_worked,0.0917734604334248,-0.00377512646095373
chol_vfci_f12,1969-07-01,vfci,0.169195748092124,0.702336577791402
chol_vfci_f12,1969-07-01,output,0.0385441223935153,-0.0595738270902996
chol_vfci_f12,1969-07-01,productivity,-0.103283527785979,-0.384323270179826
chol_vfci_f12,1969-07-01,investment,0.569930693346259,-0.276860283426909
chol_vfci_f12,1969-07-01,interest,0.366552649919464,0.70245877433856
chol_vfci_f12,1969-07-01,consumption,-0.11533122252455,-0.165870379938166
chol_vfci_f12,1969-07-01,inflation,0.0637334588854846,0.392004604733119
chol_vfci_f12,1969-07-01,unemployment,0.226976656443949,-2.32594259268863
chol_vfci_f12,1969-10-01,output,-0.0661436944303182,-1.22922509990626
chol_vfci_f12,1969-10-01,TFP,0.0989647053461837,-0.462518626236036
chol_vfci_f12,1969-10-01,unemployment,0.241140353386228,-2.36573771535571
chol_vfci_f12,1969-10-01,investment,-0.436436918069008,-3.81345333665768
chol_vfci_f12,1969-10-01,hours_worked,-0.0739664106375632,-0.0522565627605555
chol_vfci_f12,1969-10-01,vfci,0.0306643089697896,0.593864317687042
chol_vfci_f12,1969-10-01,productivity,-0.0801834644784589,-0.988246172099415
chol_vfci_f12,1969-10-01,labor_share,0.440263617457006,5.60086382163456
chol_vfci_f12,1969-10-01,inflation,0.0636361397778287,0.287274578819845
chol_vfci_f12,1969-10-01,consumption,0.017971938803374,0.245524341098848
chol_vfci_f12,1969-10-01,interest,0.234634943186844,0.698130054631594
chol_vfci_f12,1970-01-01,productivity,-0.0236391524118185,-0.17629301686245
chol_vfci_f12,1970-01-01,inflation,0.0401502060932069,0.418612043330583
chol_vfci_f12,1970-01-01,TFP,0.136277412237147,0.86629725144773
chol_vfci_f12,1970-01-01,investment,-0.89520680658986,-3.93519340206552
chol_vfci_f12,1970-01-01,vfci,-0.095948338658289,0.496471423048059
chol_vfci_f12,1970-01-01,unemployment,0.249762171212593,-1.80096217380464
chol_vfci_f12,1970-01-01,hours_worked,-0.110535323712664,-0.533672069938989
chol_vfci_f12,1970-01-01,consumption,0.125005776262202,0.0265698799066756
chol_vfci_f12,1970-01-01,labor_share,0.453139242273229,6.07352098250235
chol_vfci_f12,1970-01-01,output,-0.101021952869349,-0.846923383727454
chol_vfci_f12,1970-01-01,interest,0.090002442548389,0.611928168432988
chol_vfci_f12,1970-04-01,vfci,-0.0258556827547227,0.43178278489465
chol_vfci_f12,1970-04-01,labor_share,0.487202652349072,4.78315941744247
chol_vfci_f12,1970-04-01,investment,-0.140448172036697,-0.111797621211308
chol_vfci_f12,1970-04-01,consumption,0.0608247089532677,-0.722752560548626
chol_vfci_f12,1970-04-01,interest,0.138733581767325,0.448766769491328
chol_vfci_f12,1970-04-01,productivity,0.0075511448308511,0.966459455145271
chol_vfci_f12,1970-04-01,inflation,0.0349175640470228,0.410202783311533
chol_vfci_f12,1970-04-01,TFP,-0.075567518130159,1.52374625377277
chol_vfci_f12,1970-04-01,output,-0.0102604915496698,-0.625348899867506
chol_vfci_f12,1970-04-01,hours_worked,0.0211949777198259,-1.59489377654438
chol_vfci_f12,1970-04-01,unemployment,0.240499557315837,-1.23192924602088
chol_vfci_f12,1970-07-01,productivity,0.095794074153648,1.07223619943687
chol_vfci_f12,1970-07-01,inflation,0.00846881673032446,-0.144078494808883
chol_vfci_f12,1970-07-01,interest,0.0286037956719817,0.161071787527599
chol_vfci_f12,1970-07-01,hours_worked,-0.124828327026429,-0.718895878291912
chol_vfci_f12,1970-07-01,vfci,-0.136899853504772,0.0598832083130306
chol_vfci_f12,1970-07-01,labor_share,0.39477418360995,4.38376525123166
chol_vfci_f12,1970-07-01,unemployment,0.402056310978324,-0.858951613963489
chol_vfci_f12,1970-07-01,TFP,0.0421968586808183,1.14873428720033
chol_vfci_f12,1970-07-01,output,-0.112209194548015,0.116738569736194
chol_vfci_f12,1970-07-01,consumption,-0.161980146478093,0.215613437441879
chol_vfci_f12,1970-07-01,investment,-0.123457378665457,-0.201549355011084
