date,vfci,target_y,hs_y
1964-01-01,-1.14360780831829,hours_worked,-2.67062742010777
1964-01-01,-1.14360780831829,unemployment,-1.81981913748855
1964-01-01,-1.14360780831829,labor_share,0.60127001386493
1964-01-01,-1.14360780831829,interest,-1.26202491800286
1964-01-01,-1.14360780831829,inflation,-0.132596525976961
1964-01-01,-1.14360780831829,productivity,-1.08668992274641
1964-01-01,-1.14360780831829,TFP,-0.524605438768833
1964-04-01,-0.361782694135363,output,-0.123620942258907
1964-04-01,-0.361782694135363,investment,-0.16746539335982
1964-04-01,-0.361782694135363,consumption,-1.1495797771974
1964-04-01,-0.361782694135363,hours_worked,-0.660111220779241
1964-04-01,-0.361782694135363,unemployment,-0.401701091597799
1964-04-01,-0.361782694135363,labor_share,-0.668006099851486
1964-04-01,-0.361782694135363,interest,-0.0742733741093782
1964-04-01,-0.361782694135363,inflation,1.27652851560246
1964-04-01,-0.361782694135363,productivity,-0.299229776967738
1964-04-01,-0.361782694135363,TFP,-1.20047269847325
1964-07-01,0.694353847193668,output,0.540647347963678
1964-07-01,0.694353847193668,investment,0.669701833111584
1964-07-01,0.694353847193668,consumption,-0.289623981561666
1964-07-01,0.694353847193668,hours_worked,0.806677808675488
1964-07-01,0.694353847193668,unemployment,0.619896430090038
1964-07-01,0.694353847193668,labor_share,0.118255754397103
1964-07-01,0.694353847193668,interest,0.663935273186621
1964-07-01,0.694353847193668,inflation,0.544478540929368
1964-07-01,0.694353847193668,productivity,0.643343417941921
1964-07-01,0.694353847193668,TFP,0.531364803584079
1964-10-01,0.396005964117054,output,1.76264866282188
1964-10-01,0.396005964117054,investment,1.36689862821287
1964-10-01,0.396005964117054,consumption,1.59866497420652
1964-10-01,0.396005964117054,hours_worked,0.872499857423455
1964-10-01,0.396005964117054,unemployment,1.03149957513202
1964-10-01,0.396005964117054,labor_share,-1.55926353330087
1964-10-01,0.396005964117054,interest,0.592621740268597
1964-10-01,0.396005964117054,inflation,0.314215960027129
1964-10-01,0.396005964117054,productivity,-1.9803420008303
1964-10-01,0.396005964117054,TFP,-0.477751414579414
1965-01-01,-1.34942127385319,output,-1.18109571128497
1965-01-01,-1.34942127385319,investment,-1.90565393646687
1965-01-01,-1.34942127385319,consumption,-0.776126550418083
1965-01-01,-1.34942127385319,hours_worked,-1.28000649058066
1965-01-01,-1.34942127385319,unemployment,-0.88323477556913
1965-01-01,-1.34942127385319,labor_share,0.259215460117417
1965-01-01,-1.34942127385319,interest,-1.25077217930815
1965-01-01,-1.34942127385319,inflation,-0.195422548191894
1965-01-01,-1.34942127385319,productivity,-0.577823353296096
1965-01-01,-1.34942127385319,TFP,-1.36850848285953
1965-04-01,-0.439662790630339,output,-0.606022763741276
1965-04-01,-0.439662790630339,investment,-0.400330026941173
1965-04-01,-0.439662790630339,consumption,-0.789096581102608
1965-04-01,-0.439662790630339,hours_worked,-0.512559538462566
1965-04-01,-0.439662790630339,unemployment,-0.41693577945263
1965-04-01,-0.439662790630339,labor_share,0.392617199362265
1965-04-01,-0.439662790630339,interest,-0.152054445083759
1965-04-01,-0.439662790630339,inflation,-0.0813108704421519
1965-04-01,-0.439662790630339,productivity,-0.115997749247978
1965-04-01,-0.439662790630339,TFP,-0.658990202805847
1965-07-01,0.57675773913351,output,-0.76322789580697
1965-07-01,0.57675773913351,investment,-0.0960844340799534
1965-07-01,0.57675773913351,consumption,-1.07971850559315
1965-07-01,0.57675773913351,hours_worked,0.488142825125227
1965-07-01,0.57675773913351,unemployment,-0.0570126309152
1965-07-01,0.57675773913351,labor_share,1.76179247006615
1965-07-01,0.57675773913351,interest,0.498243194563622
1965-07-01,0.57675773913351,inflation,0.886274083206212
1965-07-01,0.57675773913351,productivity,1.97482085320225
1965-07-01,0.57675773913351,TFP,1.52264005899917
1965-10-01,-1.09527557844669,output,-2.16854790454056
1965-10-01,-1.09527557844669,investment,-1.61546156359674
1965-10-01,-1.09527557844669,consumption,-2.49575373027718
1965-10-01,-1.09527557844669,hours_worked,-1.50256153628392
1965-10-01,-1.09527557844669,unemployment,-1.58921134656453
1965-10-01,-1.09527557844669,labor_share,1.4493212123821
1965-10-01,-1.09527557844669,interest,-1.14714494907738
1965-10-01,-1.09527557844669,inflation,-1.09210279252657
1965-10-01,-1.09527557844669,productivity,1.50483085155807
1965-10-01,-1.09527557844669,TFP,0.115971973687737
1966-01-01,1.01287877381534,output,-0.251753934119069
1966-01-01,1.01287877381534,investment,0.256988008639604
1966-01-01,1.01287877381534,consumption,-0.0428775987107335
1966-01-01,1.01287877381534,hours_worked,0.971501565039923
1966-01-01,1.01287877381534,unemployment,0.852504040790155
1966-01-01,1.01287877381534,labor_share,1.15134550529901
1966-01-01,1.01287877381534,interest,0.903531117466044
1966-01-01,1.01287877381534,inflation,1.08508676391459
1966-01-01,1.01287877381534,productivity,1.47556992749025
1966-01-01,1.01287877381534,TFP,1.0144695670971
1966-04-01,-0.0424435596717737,output,0.849473156339279
1966-04-01,-0.0424435596717737,investment,0.814704842373114
1966-04-01,-0.0424435596717737,consumption,0.713860163129602
1966-04-01,-0.0424435596717737,hours_worked,0.394857788511986
1966-04-01,-0.0424435596717737,unemployment,0.480586508073514
1966-04-01,-0.0424435596717737,labor_share,-0.768977064493518
1966-04-01,-0.0424435596717737,interest,0.00436054757544386
1966-04-01,-0.0424435596717737,inflation,-0.49700257506172
1966-04-01,-0.0424435596717737,productivity,-1.16853492583169
1966-04-01,-0.0424435596717737,TFP,-0.994767050150782
1966-07-01,0.11491205186889,output,0.768326557262055
1966-07-01,0.11491205186889,investment,0.874613306149744
1966-07-01,0.11491205186889,consumption,1.34509147807774
1966-07-01,0.11491205186889,hours_worked,0.666272158395082
1966-07-01,0.11491205186889,unemployment,0.72855099687921
1966-07-01,0.11491205186889,labor_share,-0.350536471488037
1966-07-01,0.11491205186889,interest,0.140873047123187
1966-07-01,0.11491205186889,inflation,-0.165000561334214
1966-07-01,0.11491205186889,productivity,-0.26384770877135
1966-07-01,0.11491205186889,TFP,-0.231986900755146
1966-10-01,0.156086138174758,output,-0.06572583044812
1966-10-01,0.156086138174758,investment,-0.124349633921953
1966-10-01,0.156086138174758,consumption,0.730062009365703
1966-10-01,0.156086138174758,hours_worked,-0.0568213477505194
1966-10-01,0.156086138174758,unemployment,-0.244811245738774
1966-10-01,0.156086138174758,labor_share,0.72947679543573
1966-10-01,0.156086138174758,interest,0.181659027124459
1966-10-01,0.156086138174758,inflation,0.310230791626845
1966-10-01,0.156086138174758,productivity,0.010336154629897
1966-10-01,0.156086138174758,TFP,-0.00065001588105501
1967-01-01,1.09182019229403,output,-0.19304790848451
1967-01-01,1.09182019229403,investment,0.751323173974885
1967-01-01,1.09182019229403,consumption,-0.831726985325932
1967-01-01,1.09182019229403,hours_worked,1.01665769903081
1967-01-01,1.09182019229403,unemployment,0.401991065357547
1967-01-01,1.09182019229403,labor_share,1.0387730588173
1967-01-01,1.09182019229403,interest,1.31337322871997
1967-01-01,1.09182019229403,inflation,2.30911681510631
1967-01-01,1.09182019229403,productivity,1.40194701582294
1967-01-01,1.09182019229403,TFP,1.09946661588982
1967-04-01,0.93502138618935,output,0.854102781440815
1967-04-01,0.93502138618935,investment,0.487991099744271
1967-04-01,0.93502138618935,consumption,0.317844105338864
1967-04-01,0.93502138618935,hours_worked,0.389740332739273
1967-04-01,0.93502138618935,unemployment,0.329065280522894
1967-04-01,0.93502138618935,labor_share,-0.114051294001943
1967-04-01,0.93502138618935,interest,0.832315965955116
1967-04-01,0.93502138618935,inflation,0.834741101338427
1967-04-01,0.93502138618935,productivity,0.177318048216597
1967-04-01,0.93502138618935,TFP,0.968221658674401
1967-07-01,0.472591788062015,output,-0.0653065909688968
1967-07-01,0.472591788062015,investment,-0.115994891340058
1967-07-01,0.472591788062015,consumption,0.973823472926116
1967-07-01,0.472591788062015,hours_worked,-0.200936373553879
1967-07-01,0.472591788062015,unemployment,-0.0586607830291419
1967-07-01,0.472591788062015,labor_share,1.03537810871108
1967-07-01,0.472591788062015,interest,-0.313968156283719
1967-07-01,0.472591788062015,inflation,-0.467723542840313
1967-07-01,0.472591788062015,productivity,-0.036084471952507
1967-07-01,0.472591788062015,TFP,-0.117066067610958
1967-10-01,0.772155974814828,output,0.621045207712005
1967-10-01,0.772155974814828,investment,0.3567996160189
1967-10-01,0.772155974814828,consumption,1.40080033225939
1967-10-01,0.772155974814828,hours_worked,0.250677359641178
1967-10-01,0.772155974814828,unemployment,0.66815883596187
1967-10-01,0.772155974814828,labor_share,0.362351111524206
1967-10-01,0.772155974814828,interest,0.424686175970216
1967-10-01,0.772155974814828,inflation,-0.617050570325883
1967-10-01,0.772155974814828,productivity,-0.239679993576346
1967-10-01,0.772155974814828,TFP,0.992262949962411
1968-01-01,-1.08136527454249,output,-2.27589737875062
1968-01-01,-1.08136527454249,investment,-1.78114002749979
1968-01-01,-1.08136527454249,consumption,-2.61209985110916
1968-01-01,-1.08136527454249,hours_worked,-0.711478135624268
1968-01-01,-1.08136527454249,unemployment,-1.60725196784282
1968-01-01,-1.08136527454249,labor_share,1.21246088210484
1968-01-01,-1.08136527454249,interest,-1.14689773333721
1968-01-01,-1.08136527454249,inflation,-0.807929319835128
1968-01-01,-1.08136527454249,productivity,1.89035343356972
1968-01-01,-1.08136527454249,TFP,0.704012298557161
1968-04-01,-0.568281918636355,output,-0.699670604186946
1968-04-01,-0.568281918636355,investment,-0.443956385167896
1968-04-01,-0.568281918636355,consumption,-0.757117617223308
1968-04-01,-0.568281918636355,hours_worked,-0.677245317092638
1968-04-01,-0.568281918636355,unemployment,-0.498870940844922
1968-04-01,-0.568281918636355,labor_share,0.583210368967548
1968-04-01,-0.568281918636355,interest,-0.631784209999406
1968-04-01,-0.568281918636355,inflation,0.128839852580125
1968-04-01,-0.568281918636355,productivity,0.390624014599395
1968-04-01,-0.568281918636355,TFP,0.40097339758788
1968-07-01,0.773246709093468,output,0.302287838641806
1968-07-01,0.773246709093468,investment,0.705551226674999
1968-07-01,0.773246709093468,consumption,-0.658924812554224
1968-07-01,0.773246709093468,hours_worked,0.678011168888129
1968-07-01,0.773246709093468,unemployment,0.430136618025456
1968-07-01,0.773246709093468,labor_share,0.131222052545415
1968-07-01,0.773246709093468,interest,0.817024463207507
1968-07-01,0.773246709093468,inflation,1.33215392678626
1968-07-01,0.773246709093468,productivity,0.228683943377182
1968-07-01,0.773246709093468,TFP,-0.288308352737328
1968-10-01,0.852797351005009,output,1.10131884635264
1968-10-01,0.852797351005009,investment,0.893850298022411
1968-10-01,0.852797351005009,consumption,1.75229780425843
1968-10-01,0.852797351005009,hours_worked,1.07464476832431
1968-10-01,0.852797351005009,unemployment,0.6775803981204
1968-10-01,0.852797351005009,labor_share,-0.0685223755391925
1968-10-01,0.852797351005009,interest,0.516165309931975
1968-10-01,0.852797351005009,inflation,-0.334829990032285
1968-10-01,0.852797351005009,productivity,-0.674524152953437
1968-10-01,0.852797351005009,TFP,-0.329435240273034
1969-01-01,-0.811317815687908,output,-0.978809170431905
1969-01-01,-0.811317815687908,investment,-1.17160288330008
1969-01-01,-0.811317815687908,consumption,-0.672887053078093
1969-01-01,-0.811317815687908,hours_worked,-0.880508131295704
1969-01-01,-0.811317815687908,unemployment,-0.806290645820188
1969-01-01,-0.811317815687908,labor_share,0.587078069323675
1969-01-01,-0.811317815687908,interest,-1.03853367160709
1969-01-01,-0.811317815687908,inflation,0.608081774060052
1969-01-01,-0.811317815687908,productivity,-0.38770354555645
1969-01-01,-0.811317815687908,TFP,-1.17310857061418
1969-04-01,-1.50898995174943,output,-0.0493682254995068
1969-04-01,-1.50898995174943,investment,-0.217010592105246
1969-04-01,-1.50898995174943,consumption,0.516159148591753
1969-04-01,-1.50898995174943,hours_worked,-0.61099012309173
1969-04-01,-1.50898995174943,unemployment,-0.567788630225206
1969-04-01,-1.50898995174943,labor_share,-0.875523669257601
1969-04-01,-1.50898995174943,interest,-1.46788888723221
1969-04-01,-1.50898995174943,inflation,-1.21150831665814
1969-04-01,-1.50898995174943,productivity,-2.1513698040029
1969-04-01,-1.50898995174943,TFP,-1.96269551736235
1969-07-01,-0.656576407697587,output,0.166269610558184
1969-07-01,-0.656576407697587,investment,0.28630259091215
1969-07-01,-0.656576407697587,consumption,0.305511139932542
1969-07-01,-0.656576407697587,hours_worked,0.0143639184447899
1969-07-01,-0.656576407697587,unemployment,0.169662191003446
1969-07-01,-0.656576407697587,labor_share,-1.01132503898708
1969-07-01,-0.656576407697587,interest,-0.664462309579517
1969-07-01,-0.656576407697587,inflation,-0.550491390160286
1969-07-01,-0.656576407697587,productivity,-0.633212212223325
1969-07-01,-0.656576407697587,TFP,-0.882261015080263
1969-10-01,-0.476193479440518,output,0.167620577891215
1969-10-01,-0.476193479440518,investment,-0.323663424517827
1969-10-01,-0.476193479440518,consumption,-0.3102212228063
1969-10-01,-0.476193479440518,hours_worked,-0.958481130028166
1969-10-01,-0.476193479440518,unemployment,-0.997633548988939
1969-10-01,-0.476193479440518,labor_share,-1.57216227580141
1969-10-01,-0.476193479440518,interest,-0.712793281371443
1969-10-01,-0.476193479440518,inflation,-0.577102918330558
1969-10-01,-0.476193479440518,productivity,-1.50142928702032
1969-10-01,-0.476193479440518,TFP,-1.4676167971902
1970-01-01,0.339960324419778,output,0.826942521480232
1970-01-01,0.339960324419778,investment,1.07111949699083
1970-01-01,0.339960324419778,consumption,-0.176866137553786
1970-01-01,0.339960324419778,hours_worked,0.374377125349043
1970-01-01,0.339960324419778,unemployment,0.839034892869198
1970-01-01,0.339960324419778,labor_share,-1.29393510618387
1970-01-01,0.339960324419778,interest,0.510080056129453
1970-01-01,0.339960324419778,inflation,0.0155967427125814
1970-01-01,0.339960324419778,productivity,0.32807700382086
1970-01-01,0.339960324419778,TFP,0.673089611803202
1970-04-01,0.846146709100341,output,0.618094185259463
1970-04-01,0.846146709100341,investment,0.507753313312423
1970-04-01,0.846146709100341,consumption,0.789919164508421
1970-04-01,0.846146709100341,hours_worked,1.38163299833885
1970-04-01,0.846146709100341,unemployment,1.00409447036954
1970-04-01,0.846146709100341,labor_share,1.19334720006857
1970-04-01,0.846146709100341,interest,1.07958399702102
1970-04-01,0.846146709100341,inflation,0.392350454692441
1970-04-01,0.846146709100341,productivity,1.33816432819286
1970-04-01,0.846146709100341,TFP,1.74246580767612
1970-07-01,0.242900372554149,output,-1.4927775730041
1970-07-01,0.242900372554149,investment,-1.31847046333256
1970-07-01,0.242900372554149,consumption,-1.66710361725495
1970-07-01,0.242900372554149,hours_worked,-0.663490849854974
1970-07-01,0.242900372554149,unemployment,-1.14934552733162
1970-07-01,0.242900372554149,labor_share,0.977114813622782
1970-07-01,0.242900372554149,interest,-0.308629047068523
1970-07-01,0.242900372554149,inflation,1.39769152874021
1970-07-01,0.242900372554149,productivity,1.11571608042638
1970-07-01,0.242900372554149,TFP,0.411358380919561
1970-10-01,1.24044460094773,output,2.12312118894895
1970-10-01,1.24044460094773,investment,2.02452649034301
1970-10-01,1.24044460094773,consumption,1.52020555194166
1970-10-01,1.24044460094773,hours_worked,1.12847512656478
1970-10-01,1.24044460094773,unemployment,1.50180218762639
1970-10-01,1.24044460094773,labor_share,-0.373889186600235
1970-10-01,1.24044460094773,interest,1.26410693413348
1970-10-01,1.24044460094773,inflation,-0.697413371274077
1970-10-01,1.24044460094773,productivity,-1.3717773148515
1970-10-01,1.24044460094773,TFP,-0.179722789883205
1971-01-01,1.34440106797005,output,-1.40090341403943
1971-01-01,1.34440106797005,investment,-1.29000463923303
1971-01-01,1.34440106797005,consumption,0.231933530663277
1971-01-01,1.34440106797005,hours_worked,0.79734142149573
1971-01-01,1.34440106797005,unemployment,0.00640466622142715
1971-01-01,1.34440106797005,labor_share,2.9113520560429
1971-01-01,1.34440106797005,interest,1.20379277173693
1971-01-01,1.34440106797005,inflation,0.00193975300456975
1971-01-01,1.34440106797005,productivity,2.30018641107
1971-01-01,1.34440106797005,TFP,1.24032864609965
1971-04-01,-0.457889744612,output,0.495791212540516
1971-04-01,-0.457889744612,investment,-0.0502745863772774
1971-04-01,-0.457889744612,consumption,1.42548101063517
1971-04-01,-0.457889744612,hours_worked,0.555819330377841
1971-04-01,-0.457889744612,unemployment,-0.00989096106912928
1971-04-01,-0.457889744612,labor_share,0.194865170052752
1971-04-01,-0.457889744612,interest,-0.68654187718224
1971-04-01,-0.457889744612,inflation,-1.45904212327422
1971-04-01,-0.457889744612,productivity,-1.04983319731765
1971-04-01,-0.457889744612,TFP,-0.307869733458749
1971-07-01,0.103181749210423,output,1.13453092597515
1971-07-01,0.103181749210423,investment,1.16879516453281
1971-07-01,0.103181749210423,consumption,1.16150467109294
1971-07-01,0.103181749210423,hours_worked,0.666413093161622
1971-07-01,0.103181749210423,unemployment,0.885401138122823
1971-07-01,0.103181749210423,labor_share,-0.739150696146786
1971-07-01,0.103181749210423,interest,0.536297324765553
1971-07-01,0.103181749210423,inflation,0.776686942084377
1971-07-01,0.103181749210423,productivity,0.200005611415484
1971-07-01,0.103181749210423,TFP,1.7381433610079
1971-10-01,-0.263546259851086,output,0.202592256164231
1971-10-01,-0.263546259851086,investment,-0.163633921086431
1971-10-01,-0.263546259851086,consumption,-1.00376243223756
1971-10-01,-0.263546259851086,hours_worked,-1.25423793492579
1971-10-01,-0.263546259851086,unemployment,-0.826834083195793
1971-10-01,-0.263546259851086,labor_share,-1.22117511065625
1971-10-01,-0.263546259851086,interest,-0.0143303229405361
1971-10-01,-0.263546259851086,inflation,0.804055019857199
1971-10-01,-0.263546259851086,productivity,-2.19394715667511
1971-10-01,-0.263546259851086,TFP,-2.64507618175234
1972-01-01,1.7798358406475,output,0.166081230800857
1972-01-01,1.7798358406475,investment,0.711935202845025
1972-01-01,1.7798358406475,consumption,0.765757640098527
1972-01-01,1.7798358406475,hours_worked,0.719369727337193
1972-01-01,1.7798358406475,unemployment,0.936800445629404
1972-01-01,1.7798358406475,labor_share,0.126996318715607
1972-01-01,1.7798358406475,interest,1.26600090787185
1972-01-01,1.7798358406475,inflation,-0.654563122610435
1972-01-01,1.7798358406475,productivity,1.58998572756789
1972-01-01,1.7798358406475,TFP,1.23976788214557
1972-04-01,-0.425336890079396,output,-1.06217490415441
1972-04-01,-0.425336890079396,investment,-0.592164305774034
1972-04-01,-0.425336890079396,consumption,-1.37667295173464
1972-04-01,-0.425336890079396,hours_worked,-0.667076515562977
1972-04-01,-0.425336890079396,unemployment,-0.506417396772347
1972-04-01,-0.425336890079396,labor_share,0.141112196173274
1972-04-01,-0.425336890079396,interest,-0.347377197577284
1972-04-01,-0.425336890079396,inflation,1.83359103259247
1972-04-01,-0.425336890079396,productivity,0.920601899208012
1972-04-01,-0.425336890079396,TFP,0.282669729873888
1972-07-01,1.14902366598218,output,0.951496342245082
1972-07-01,1.14902366598218,investment,0.845526618681404
1972-07-01,1.14902366598218,consumption,0.439439009078665
1972-07-01,1.14902366598218,hours_worked,1.21666702445767
1972-07-01,1.14902366598218,unemployment,1.05788109219958
1972-07-01,1.14902366598218,labor_share,0.231908675995379
1972-07-01,1.14902366598218,interest,1.11590463775591
1972-07-01,1.14902366598218,inflation,0.940943128635886
1972-07-01,1.14902366598218,productivity,0.527396692560955
1972-07-01,1.14902366598218,TFP,0.353713040936342
1972-10-01,-0.427029246949637,output,-1.04158636473597
1972-10-01,-0.427029246949637,investment,-0.65722166045815
1972-10-01,-0.427029246949637,consumption,-1.02810839232041
1972-10-01,-0.427029246949637,hours_worked,-0.514323040197409
1972-10-01,-0.427029246949637,unemployment,-0.655297733598803
1972-10-01,-0.427029246949637,labor_share,0.25764833155338
1972-10-01,-0.427029246949637,interest,-0.518927902698965
1972-10-01,-0.427029246949637,inflation,-0.829062356987935
1972-10-01,-0.427029246949637,productivity,0.639712668253779
1972-10-01,-0.427029246949637,TFP,0.749114837261784
1973-01-01,-1.42491894575435,output,-1.80907785278161
1973-01-01,-1.42491894575435,investment,-1.30311122569559
1973-01-01,-1.42491894575435,consumption,-0.648934979919052
1973-01-01,-1.42491894575435,hours_worked,-1.19766569237365
1973-01-01,-1.42491894575435,unemployment,-1.5542715610856
1973-01-01,-1.42491894575435,labor_share,-0.621192040968816
1973-01-01,-1.42491894575435,interest,-1.02910269955947
1973-01-01,-1.42491894575435,inflation,0.239600076978552
1973-01-01,-1.42491894575435,productivity,1.38974702581695
1973-01-01,-1.42491894575435,TFP,1.30990722155657
1973-04-01,-0.696964518925782,output,0.0621934781901251
1973-04-01,-0.696964518925782,investment,0.137608351343231
1973-04-01,-0.696964518925782,consumption,0.631328905155871
1973-04-01,-0.696964518925782,hours_worked,-0.201634029484341
1973-04-01,-0.696964518925782,unemployment,0.170177248804153
1973-04-01,-0.696964518925782,labor_share,-0.538732713780884
1973-04-01,-0.696964518925782,interest,-0.359219832713604
1973-04-01,-0.696964518925782,inflation,-0.367455917762928
1973-04-01,-0.696964518925782,productivity,-0.337464016892423
1973-04-01,-0.696964518925782,TFP,-0.424078102772895
1973-07-01,-2.67997991669326,output,0.364067038811252
1973-07-01,-2.67997991669326,investment,-0.254923913422879
1973-07-01,-2.67997991669326,consumption,1.42827319676856
1973-07-01,-2.67997991669326,hours_worked,-0.991190673961987
1973-07-01,-2.67997991669326,unemployment,-0.936368075810486
1973-07-01,-2.67997991669326,labor_share,-1.90499092371744
1973-07-01,-2.67997991669326,interest,-2.6249642993502
1973-07-01,-2.67997991669326,inflation,-2.46359592666241
1973-07-01,-2.67997991669326,productivity,-2.31330242800682
1973-07-01,-2.67997991669326,TFP,-1.26749533879103
1973-10-01,0.0954088326198173,output,-0.974505471885146
1973-10-01,0.0954088326198173,investment,-0.838423827944316
1973-10-01,0.0954088326198173,consumption,-0.619844397832657
1973-10-01,0.0954088326198173,hours_worked,-1.0232460241942
1973-10-01,0.0954088326198173,unemployment,-0.832699363579459
1973-10-01,0.0954088326198173,labor_share,0.13566150598701
1973-10-01,0.0954088326198173,interest,0.875563882450201
1973-10-01,0.0954088326198173,inflation,1.13675349485453
1973-10-01,0.0954088326198173,productivity,-0.768684009256254
1973-10-01,0.0954088326198173,TFP,-1.01653085967548
1974-01-01,-0.566117224271587,output,0.30739611810753
1974-01-01,-0.566117224271587,investment,0.275192313002973
1974-01-01,-0.566117224271587,consumption,-0.120577968817049
1974-01-01,-0.566117224271587,hours_worked,-0.306362964101584
1974-01-01,-0.566117224271587,unemployment,-0.0582337537750926
1974-01-01,-0.566117224271587,labor_share,-0.984980175793145
1974-01-01,-0.566117224271587,interest,-0.0619875291329913
1974-01-01,-0.566117224271587,inflation,0.379809175790896
1974-01-01,-0.566117224271587,productivity,0.0437517575896024
1974-01-01,-0.566117224271587,TFP,-0.521350504365867
1974-04-01,-1.47968051674289,output,-0.783304877348222
1974-04-01,-1.47968051674289,investment,-1.48907456545237
1974-04-01,-1.47968051674289,consumption,0.104261822909764
1974-04-01,-1.47968051674289,hours_worked,-0.987473952811222
1974-04-01,-1.47968051674289,unemployment,-1.24221856413894
1974-04-01,-1.47968051674289,labor_share,1.47482719618806
1974-04-01,-1.47968051674289,interest,-1.63830822635865
1974-04-01,-1.47968051674289,inflation,-2.08234526026223
1974-04-01,-1.47968051674289,productivity,-1.52278850637743
1974-04-01,-1.47968051674289,TFP,-0.594716949812768
1974-07-01,-1.96285790043671,output,0.410664294878281
1974-07-01,-1.96285790043671,investment,-0.179235883734059
1974-07-01,-1.96285790043671,consumption,0.982314035641846
1974-07-01,-1.96285790043671,hours_worked,-0.397515549457821
1974-07-01,-1.96285790043671,unemployment,-0.320134364854129
1974-07-01,-1.96285790043671,labor_share,-1.16424469393062
1974-07-01,-1.96285790043671,interest,-1.63200567527338
1974-07-01,-1.96285790043671,inflation,-2.72955036103613
1974-07-01,-1.96285790043671,productivity,-1.38958312237913
1974-07-01,-1.96285790043671,TFP,-1.32833441317338
1974-10-01,3.61287784469365,output,1.68684198536451
1974-10-01,3.61287784469365,investment,2.38919173794591
1974-10-01,3.61287784469365,consumption,1.30933121486098
1974-10-01,3.61287784469365,hours_worked,3.08847673561179
1974-10-01,3.61287784469365,unemployment,3.05075247949999
1974-10-01,3.61287784469365,labor_share,1.41066726075766
